ID,Urne,QR-Code,Categorie,1 - ilot refuge pour pietons et velos pont Alexandre III,2 - Reamenager et equiper les espaces verts du 7e arrondissement,3 - Embellir les cours des ecoles du 7e arrondissement !,4  - Reamenagement des espaces dedies a la jeunesse,5 - Restauration des chapelles Sainte-Valere et Sainte-Clotilde,6 - Restauration du temple de Pentemont,7 - Restaurer la sacristie de l eglise Saint-Thomas d Aquin et son local,8 - Restaurer le Champ de Mars et son mobilier historique,9 - Sauvegarde des statues de l arrondissement,10 - Vegetalisation et equipement de la place Fontenoy,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
9500,U07-004,2022AR07A,Valide,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,6
9504,U07-004,2022AR07A,Valide,2,1,1,1,3,3,3,1,1,2,10,5,2,3,0,0
9512,U07-004,2022AR07A,Valide,novote,1,1,1,novote,novote,novote,1,novote,1,5,5,0,0,0,5
9517,U07-004,2022AR07B,Valide,1,1,novote,1,novote,novote,novote,novote,1,1,5,5,0,0,0,5
9531,U07-004,2022AR07A,Valide,3,1,1,1,3,3,3,2,3,2,10,3,2,5,0,0
9533,U07-004,2022AR07A,Valide,2,2,novote,novote,novote,2,novote,2,2,2,6,0,6,0,0,4
9536,U07-004,2022AR07A,Nul,1 2,2,4,4,1,1,1,2,4,1,9,4,2,0,3,0
9537,U07-004,2022AR07B,Valide,4,4,4,1,4,4,4,4,4,4,10,1,0,0,9,0
9540,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
9555,U07-004,2022AR07B,Valide,3,3,4,1,1,4,1,1,2,1,10,5,1,2,2,0
9558,U07-004,2022AR07A,Valide,2,1,1,2,1,3,1,1,1,3,10,6,2,2,0,0
9559,U07-004,2022AR07B,Valide,1,1,novote,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,6
9563,U07-004,2022AR07A,Valide,2,1,1,2,1,3,2,1,novote,novote,8,4,3,1,0,2
9570,U07-004,2022AR07A,Valide,1,1,2,1,3,2,2,2,1,1,10,5,4,1,0,0
9582,U07-004,2022AR07A,Valide,1,1,1,1,1,1,2,2,2,2,10,6,4,0,0,0
9592,U07-004,2022AR07B,Valide,1,1,1,1,2,1,2,1,2,1,10,7,3,0,0,0
9599,U07-004,2022AR07A,Valide,2,1,2,2,2,2,2,2,2,1,10,2,8,0,0,0
9607,U07-004,2022AR07A,Valide,1,novote,novote,novote,novote,1,novote,1,novote,1,4,4,0,0,0,6
9609,U07-004,2022AR07B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
9610,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
9615,U07-004,2022AR07A,Nul,2,2,novote,novote,novote,novote,novote,novote,2,novote,3,0,3,0,0,7
9616,U07-004,2022AR07A,Nul,novote,novote,novote,novote,novote,novote,novote,1,novote,1,2,2,0,0,0,8
9617,U07-004,2022AR07A,Valide,novote,1,1,1,novote,novote,novote,1,novote,novote,4,4,0,0,0,6
9642,U07-004,2022AR07B,Valide,4,2,4,4,3,3,3,1,2,2,10,1,3,3,3,0
9660,U07-004,2022AR07B,Valide,4,4,4,1,4,4,4,4,4,4,10,1,0,0,9,0
9661,U07-004,2022AR07B,Valide,1,1,1,novote,2,4,2,1,1,1,9,6,2,0,1,1
9663,U07-004,2022AR07A,Valide,3,1,2,2,2,2,3,1,1,1,10,4,4,2,0,0
9674,U07-004,2022AR07A,Valide,3,2,3,1,1,3,1,2,1,2,10,4,3,3,0,0
9684,U07-004,2022AR07B,Valide,novote,1,1,2,4,4,4,3,2,3,9,2,2,2,3,1
9688,U07-004,2022AR07A,Valide,2,1,2,1,2,3,3,2,3,3,10,2,4,4,0,0
9690,U07-004,2022AR07A,Valide,1,1,3,2,2,2,2,1,1,3,10,4,4,2,0,0
9695,U07-004,2022AR07B,Valide,4,2,1,1,4,3,4,1,2,2,10,3,3,1,3,0
9697,U07-004,2022AR07A,Valide,2,2,2,1,novote,novote,novote,novote,novote,novote,4,1,3,0,0,6
9699,U07-004,2022AR07A,Valide,2,1,1,1,2,2,1,1,1,2,10,6,4,0,0,0
9711,U07-004,2022AR07A,Valide,2,1,2,novote,novote,novote,novote,2,novote,2,5,1,4,0,0,5
9712,U07-004,2022AR07A,Valide,2,1,3,2,3,2,2,2,1,1,10,3,5,2,0,0
9714,U07-004,2022AR07A,Valide,4,1,4,novote,3,2,2,3,2,1,9,2,3,2,2,1
9720,U07-004,2022AR07B,Valide,1,1,1,1,3,3,2,1,2,3,10,5,2,3,0,0
9722,U07-004,2022AR07A,Valide,novote,novote,novote,1,1,2,1,3,novote,novote,5,3,1,1,0,5
9734,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
9735,U07-004,2022AR07B,Valide,1,1,novote,novote,2,novote,2,1,novote,1,6,4,2,0,0,4
9746,U07-004,2022AR07B,Valide,1,1,1,1,2,2,2,2,1,1,10,6,4,0,0,0
9748,U07-004,2022AR07B,Valide,2,2,2,2,2,2,2,1,2,2,10,1,9,0,0,0
9749,U07-004,2022AR07A,Valide,3,3,1,1,3,3,3,2,3,3,10,2,1,7,0,0
9759,U07-004,2022AR07A,Valide,1,1,1,1,2,3,2,2,2,1,10,5,4,1,0,0
9763,U07-004,2022AR07A,Valide,2,2,2,1,4,3,4,3,3,2,10,1,4,3,2,0
9769,U07-004,2022AR07A,Valide,2,1,1,1,3,3,3,1,2,2,10,4,3,3,0,0
9770,U07-004,2022AR07B,Valide,1,1,1,1,2,2,2,1,1,2,10,6,4,0,0,0
9779,U07-004,2022AR07A,Valide,1,1,2,2,3,3,3,1,1,3,10,4,2,4,0,0
9787,U07-004,2022AR07A,Valide,2,1,1,3,2,3,4,2,4,1,10,3,3,2,2,0
9788,U07-004,2022AR07A,Valide,3,2,3,1,1,2,1,1,2,3,10,4,3,3,0,0
9817,U07-004,2022AR07B,Valide,1,1,1,novote,1,4,4,1,1,1,9,7,0,0,2,1
9820,U07-004,2022AR07A,Valide,2,1,3,2,3,3,4,3,3,1,10,2,2,5,1,0
9832,U07-004,2022AR07B,Valide,1,1,1,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,6
9834,U07-004,2022AR07A,Valide,4,1,1,novote,novote,novote,3,novote,novote,novote,4,2,0,1,1,6
9837,U07-004,2022AR07A,Valide,3,3,2,2,2,3,3,2,3,3,10,0,4,6,0,0
9840,U07-004,2022AR07B,Valide,3,2,3,1,4,3,4,1,3,2,10,2,2,4,2,0
9844,U07-004,2022AR07A,Valide,2,1,2,1,3,3,3,1,2,2,10,3,4,3,0,0
9854,U07-004,2022AR07A,Valide,novote,1,novote,1,novote,novote,novote,1,novote,1,4,4,0,0,0,6
9855,U07-004,2022AR07A,Valide,4,2,4,2,2,1,2,1,1,2,10,3,5,0,2,0
9870,U07-004,2022AR07A,Valide,novote,1,1,1,novote,novote,novote,novote,novote,2,4,3,1,0,0,6
9874,U07-004,2022AR07A,Valide,4,3,2,1,4,4,4,4,4,4,10,1,1,1,7,0
9875,U07-004,2022AR07A,Valide,2,2,1,1,1,2,2,1,2,2,10,4,6,0,0,0
9878,U07-004,2022AR07A,Nul,3,1,3,3 4,1,3,1,1,1,3,9,5,0,4,0,0
9887,U07-004,2022AR07A,Valide,1,2,1,1,2,2,2,1,2,2,10,4,6,0,0,0
9893,U07-004,2022AR07A,Valide,4,1,3,3,2,3,2,1,2,3,10,2,3,4,1,0
9900,U07-004,2022AR07A,Valide,1,1,1,1,novote,novote,novote,novote,novote,1,5,5,0,0,0,5
9901,U07-004,2022AR07A,Valide,1,1,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,6
9903,U07-004,2022AR07A,Valide,novote,1,novote,novote,1,novote,1,1,novote,novote,4,4,0,0,0,6
9905,U07-004,2022AR07A,Valide,novote,novote,1,1,novote,novote,novote,1,1,novote,4,4,0,0,0,6
9908,U07-004,2022AR07A,Valide,1,1,novote,2,novote,novote,novote,1,novote,novote,4,3,1,0,0,6
9910,U07-004,2022AR07B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
9913,U07-004,2022AR07A,Nul,1 4,2,1,1,2,2 3,3,2,3,novote,7,2,3,2,0,1
9923,U07-004,2022AR07A,Valide,2,2,3,3,4,4,3,1,4,4,10,1,2,3,4,0
9924,U07-004,2022AR07A,Valide,1,2,3,1,2,3,3,3,2,1,10,3,3,4,0,0
9925,U07-004,2022AR07A,Valide,novote,1,novote,1,4,4,4,novote,4,1,7,3,0,0,4,3
9932,U07-004,2022AR07A,Valide,4,1,2,1,2,3,3,2,2,2,10,2,5,2,1,0
9934,U07-004,2022AR07A,Valide,2,2,1,1,1,2,1,novote,2,2,9,4,5,0,0,1
9935,U07-004,2022AR07A,Valide,novote,1,1,1,novote,novote,novote,1,novote,novote,4,4,0,0,0,6
9955,U07-004,2022AR07B,Valide,1,2,2,1,3,3,2,1,2,1,10,4,4,2,0,0
9963,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
9970,U07-004,2022AR07A,Valide,1,4,4,4,4,4,4,1,4,1,10,3,0,0,7,0
9990,U07-004,2022AR07A,Valide,2,2,2,2,2,2,2,1,2,1,10,2,8,0,0,0
10006,U07-004,2022AR07A,Valide,2,2,1,1,novote,novote,novote,novote,novote,novote,4,2,2,0,0,6
10009,U07-004,2022AR07B,Valide,1,novote,2,3,1,3,2,1,1,2,9,4,3,2,0,1
10011,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
10013,U07-004,2022AR07B,Valide,4,1,2,1,4,4,4,1,3,3,10,3,1,2,4,0
10021,U07-004,2022AR07A,Valide,3,2,1,1,1,1,1,2,1,3,10,6,2,2,0,0
10022,U07-004,2022AR07B,Valide,2,2,novote,1,novote,novote,novote,3,novote,novote,4,1,2,1,0,6
10023,U07-004,2022AR07A,Valide,novote,1,novote,1,4,4,4,novote,novote,novote,5,2,0,0,3,5
10026,U07-004,2022AR07A,Valide,3,3,1,1,novote,novote,novote,novote,novote,1,5,3,0,2,0,5
10031,U07-004,2022AR07A,Valide,1,2,2,2,3,3,3,2,2,3,10,1,5,4,0,0
10043,U07-004,2022AR07A,Valide,3,1,2,1,1,1,1,1,3,3,10,6,1,3,0,0
10050,U07-004,2022AR07A,Nul,novote,2,novote,novote,novote,novote,novote,1,novote,1,3,2,1,0,0,7
10051,U07-004,2022AR07A,Valide,3,2,novote,1,novote,1,novote,novote,novote,novote,4,2,1,1,0,6
10056,U07-004,2022AR07A,Valide,1,1,2,1,2,2,2,1,1,4,10,5,4,0,1,0
10080,U07-004,2022AR07A,Valide,1,3,3,3,2,2,2,1,1,3,10,3,3,4,0,0
10084,U07-004,2022AR07B,Valide,2,2,3,2,4,4,4,4,1,2,10,1,4,1,4,0
10087,U07-004,2022AR07B,Valide,1,1,1,1,2,3,3,2,3,2,10,4,3,3,0,0
10091,U07-004,2022AR07A,Nul,1,2,3,3,2,2,2,1 2,2,2,9,1,6,2,0,0
10095,U07-004,2022AR07A,Valide,2,2,4,2,4,4,4,2,2,3,10,0,5,1,4,0
10098,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
10111,U07-004,2022AR07B,Valide,1,1,1,1,2,3,3,2,2,1,10,5,3,2,0,0
10118,U07-004,2022AR07B,Valide,2,1,1,1,3,2,2,1,1,3,10,5,3,2,0,0
10128,U07-004,2022AR07A,Valide,3,1,3,3,1,3,1,2,2,3,10,3,2,5,0,0
10130,U07-004,2022AR07A,Valide,2,1,3,1,3,1,3,3,4,1,10,4,1,4,1,0
10131,U07-004,2022AR07A,Valide,2,2,3,3,3,1,1,1,1,2,10,4,3,3,0,0
10134,U07-004,2022AR07B,Valide,1,3,1,2,3,2,4,1,1,2,10,4,3,2,1,0
10137,U07-004,2022AR07A,Valide,2,2,3,1,2,3,3,1,3,3,10,2,3,5,0,0
10161,U07-004,2022AR07A,Valide,4,2,1,1,4,4,4,1,2,4,10,3,2,0,5,0
10164,U07-004,2022AR07A,Valide,3,3,2,3,3,3,2,2,2,2,10,0,5,5,0,0
10190,U07-004,2022AR07B,Valide,novote,novote,1,novote,novote,1,1,1,novote,novote,4,4,0,0,0,6
10192,U07-004,2022AR07A,Valide,1,2,1,1,1,1,1,2,2,2,10,6,4,0,0,0
10208,U07-004,2022AR07A,Valide,3,1,1,1,3,3,3,1,1,3,10,5,0,5,0,0
10212,U07-004,2022AR07A,Valide,1,3,3,1,1,3,3,3,1,1,10,5,0,5,0,0
10214,U07-004,2022AR07A,Valide,2,1,2,1,1,1,1,2,2,2,10,5,5,0,0,0
10216,U07-004,2022AR07A,Valide,4,2,2,1,3,4,3,2,3,3,10,1,3,4,2,0
10224,U07-004,2022AR07A,Valide,3,1,3,3,1,3,2,1,2,2,10,3,3,4,0,0
10237,U07-004,2022AR07A,Valide,2,1,1,1,3,novote,3,2,3,3,9,3,2,4,0,1
10245,U07-004,2022AR07B,Valide,3,3,1,1,3,3,3,2,1,3,10,3,1,6,0,0
10250,U07-004,2022AR07A,Nul,1 2,2,2,1,novote,novote,novote,novote,novote,novote,3,1,2,0,0,6
10253,U07-004,2022AR07A,Valide,1,2,1,2,1,1,1,2,1,1,10,7,3,0,0,0
10254,U07-004,2022AR07A,Valide,3,2,2,2,4,4,4,2,4,2,10,0,5,1,4,0
10256,U07-004,2022AR07B,Valide,2,1,1,1,novote,novote,novote,novote,novote,novote,4,3,1,0,0,6
10258,U07-004,2022AR07A,Blanc,2,1,novote,novote,novote,novote,novote,novote,novote,novote,2,1,1,0,0,8
10259,U07-004,2022AR07A,Valide,2,2,1,3,2,3,2,2,1,1,10,3,5,2,0,0
10263,U07-004,2022AR07A,Valide,1,1,4,4,1,1,1,1,1,3,10,7,0,1,2,0
10265,U07-004,2022AR07A,Valide,1,1,3,3,1,1,1,1,3,1,10,7,0,3,0,0
10270,U07-004,2022AR07B,Valide,4,3,2,1,2,3,3,1,2,3,10,2,3,4,1,0
10295,U07-004,2022AR07B,Valide,2,1,1,1,3,3,3,1,2,2,10,4,3,3,0,0
10302,U07-004,2022AR07A,Valide,4,3,4,3,novote,4,2,2,3,1,9,1,2,3,3,1
10306,U07-004,2022AR07B,Valide,1,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,6
10312,U07-004,2022AR07A,Valide,3,2,1,1,4,4,4,1,4,4,10,3,1,1,5,0
10314,U07-004,2022AR07B,Valide,novote,novote,novote,novote,novote,2,2,1,1,2,5,2,3,0,0,5
10330,U07-004,2022AR07A,Valide,3,2,3,3,2,2,2,2,2,3,10,0,6,4,0,0
10331,U07-004,2022AR07B,Valide,novote,1,novote,1,novote,novote,novote,2,novote,1,4,3,1,0,0,6
10335,U07-004,2022AR07A,Valide,1,1,1,1,2,2,2,2,2,2,10,4,6,0,0,0
10338,U07-004,2022AR07A,Valide,1,1,1,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,6
10339,U07-004,2022AR07A,Valide,1,1,4,1,2,2,1,1,1,3,10,6,2,1,1,0
10340,U07-004,2022AR07A,Nul,novote,novote,1,novote,novote,novote,novote,1,novote,2,3,2,1,0,0,7
10341,U07-004,2022AR07A,Valide,novote,1,novote,novote,novote,novote,1,1,1,novote,4,4,0,0,0,6
10343,U07-004,2022AR07A,Valide,1,1,1,1,2,2,2,2,2,2,10,4,6,0,0,0
10344,U07-004,2022AR07A,Valide,2,2,novote,novote,2,novote,novote,novote,novote,2,4,0,4,0,0,6
10363,U07-004,2022AR07A,Valide,novote,2,novote,novote,2,novote,novote,2,novote,2,4,0,4,0,0,6
10368,U07-004,2022AR07A,Nul,2,1,1,2,3 4,3,3,3,3,1,9,3,2,4,0,0
10370,U07-004,2022AR07B,Valide,1,1,1,1,3,3,3,1,2,3,10,5,1,4,0,0
10371,U07-004,2022AR07A,Valide,1,1,2,1,2,2,2,1,2,1,10,5,5,0,0,0
10375,U07-004,2022AR07A,Nul,novote,1,novote,novote,novote,novote,novote,1,novote,1,3,3,0,0,0,7
10380,U07-004,2022AR07A,Valide,1,1,2,3,2,3,2,1,1,1,10,5,3,2,0,0
10385,U07-004,2022AR07A,Valide,3,1,2,2,4,4,4,1,2,2,10,2,4,1,3,0
10388,U07-004,2022AR07A,Valide,1,2,2,1,1,2,1,2,1,2,10,5,5,0,0,0
10391,U07-004,2022AR07B,Valide,1,1,1,1,1,2,2,1,1,2,10,7,3,0,0,0
10394,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
10395,U07-004,2022AR07A,Valide,novote,novote,novote,novote,1,1,1,novote,1,novote,4,4,0,0,0,6
10403,U07-004,2022AR07B,Valide,2,1,2,1,2,2,novote,2,novote,1,8,3,5,0,0,2
10404,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
10411,U07-004,2022AR07A,Valide,1,1,1,1,2,2,2,2,3,1,10,5,4,1,0,0
10418,U07-004,2022AR07A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,6
10425,U07-004,2022AR07A,Valide,2,2,2,1,novote,novote,novote,novote,novote,novote,4,1,3,0,0,6
10427,U07-004,2022AR07A,Valide,1,novote,1,1,4,4,4,novote,novote,novote,6,3,0,0,3,4
10440,U07-004,2022AR07B,Valide,3,3,4,1,4,4,4,2,2,4,10,1,2,2,5,0
10448,U07-004,2022AR07A,Valide,2,1,2,2,1,3,2,2,1,3,10,3,5,2,0,0
10455,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
10458,U07-004,2022AR07A,Valide,3,2,1,1,1,2,2,1,1,2,10,5,4,1,0,0
10463,U07-004,2022AR07A,Valide,1,1,2,2,2,novote,novote,1,1,2,8,4,4,0,0,2
10466,U07-004,2022AR07A,Valide,4,2,2,2,2,3,3,1,3,2,10,1,5,3,1,0
10473,U07-004,2022AR07A,Valide,3,2,1,1,1,1,2,1,1,4,10,6,2,1,1,0
10478,U07-004,2022AR07B,Valide,1,2,2,1,1,1,1,1,2,1,10,7,3,0,0,0
10479,U07-004,2022AR07A,Valide,1,1,1,1,1,1,1,1,2,2,10,8,2,0,0,0
10487,U07-004,2022AR07A,Valide,novote,1,novote,1,novote,1,novote,1,4,2,6,4,1,0,1,4
10492,U07-004,2022AR07A,Valide,novote,1,novote,1,novote,novote,novote,1,novote,1,4,4,0,0,0,6
10493,U07-004,2022AR07B,Valide,1,4,4,4,4,4,4,4,3,novote,9,1,0,1,7,1
10496,U07-004,2022AR07A,Nul,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
10501,U07-004,2022AR07B,Valide,3,1,novote,1,3,3,3,3,3,3,9,2,0,7,0,1
10505,U07-004,2022AR07A,Valide,1,1,1,2,1,1,2,1,1,2,10,7,3,0,0,0
10507,U07-004,2022AR07A,Valide,3,novote,1,1,novote,novote,novote,3,novote,novote,4,2,0,2,0,6
10508,U07-004,2022AR07A,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,4,4,0,0,0,6
10513,U07-004,2022AR07A,Valide,4,2,1,2,1,3,2,1,2,3,10,3,4,2,1,0
10530,U07-004,2022AR07A,Valide,2,1,1,1,4,4,2,1,2,2,10,4,4,0,2,0
10532,U07-004,2022AR07A,Valide,3,1,1,2,3,4,4,1,3,2,10,3,2,3,2,0
10538,U07-004,2022AR07A,Valide,novote,1,novote,novote,1,novote,2,1,novote,1,5,4,1,0,0,5
10541,U07-004,2022AR07A,Valide,1,1,novote,novote,1,3,3,3,2,1,8,4,1,3,0,2
10547,U07-004,2022AR07B,Valide,2,1,2,1,3,3,3,2,3,2,10,2,4,4,0,0
10552,U07-004,2022AR07B,Valide,1,1,1,1,3,3,3,2,2,3,10,4,2,4,0,0
10554,U07-004,2022AR07A,Valide,3,1,2,1,2,2,3,1,2,3,10,3,4,3,0,0
10556,U07-004,2022AR07A,Valide,novote,1,novote,1,novote,novote,novote,1,novote,1,4,4,0,0,0,6
10557,U07-004,2022AR07B,Valide,novote,novote,1,1,novote,novote,novote,1,1,novote,4,4,0,0,0,6
10558,U07-004,2022AR07B,Valide,1,1,novote,3,2,3,3,1,1,1,9,5,1,3,0,1
10560,U07-004,2022AR07A,Valide,2,1,1,1,3,3,3,3,3,3,10,3,1,6,0,0
10561,U07-004,2022AR07A,Valide,2,2,novote,novote,novote,novote,novote,2,novote,2,4,0,4,0,0,6
10570,U07-004,2022AR07A,Nul,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,9
10577,U07-004,2022AR07A,Valide,3,novote,2,novote,3,3,3,2,3,2,8,0,3,5,0,2
10578,U07-004,2022AR07A,Valide,3,2,4,3,3,4,4,1,3,1,10,2,1,4,3,0
10582,U07-004,2022AR07B,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
10590,U07-004,2022AR07A,Valide,novote,1,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,6
10596,U07-004,2022AR07A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,1,0,1,0,0,9
10609,U07-004,2022AR07A,Valide,2,novote,2,novote,novote,novote,novote,2,novote,3,4,0,3,1,0,6
10610,U07-004,2022AR07A,Valide,4,2,4,3,2,2,2,2,2,3,10,0,6,2,2,0
10611,U07-004,2022AR07A,Valide,4,2,1,2,4,3,2,3,2,4,10,1,4,2,3,0
10612,U07-004,2022AR07A,Valide,4,2,1,4,4,4,4,novote,3,3,9,1,1,2,5,1
10614,U07-004,2022AR07B,Valide,2,2,3,2,3,3,3,2,2,3,10,0,5,5,0,0
10621,U07-004,2022AR07A,Valide,1,2,1,2,3,1,novote,1,novote,1,8,5,2,1,0,2
10622,U07-004,2022AR07A,Valide,2,novote,1,novote,novote,novote,novote,1,2,1,5,3,2,0,0,5
10625,U07-004,2022AR07A,Valide,1,1,1,1,3,4,3,2,3,1,10,5,1,3,1,0
10639,U07-004,2022AR07A,Valide,1,2,3,2,4,3,2,3,1,2,10,2,4,3,1,0
10640,U07-004,2022AR07A,Valide,novote,1,novote,1,novote,novote,novote,3,novote,1,4,3,0,1,0,6
10646,U07-004,2022AR07A,Valide,novote,1,2,novote,3,3,novote,2,4,2,7,1,3,2,1,3
10657,U07-004,2022AR07A,Valide,2,1,1,2,1,2,1,2,novote,2,9,4,5,0,0,1
10658,U07-004,2022AR07A,Valide,2,2,2,1,3,3,3,1,2,2,10,2,5,3,0,0
10665,U07-004,2022AR07B,Valide,2,1,1,1,4,1,4,2,2,1,10,5,3,0,2,0
10669,U07-004,2022AR07A,Valide,1,2,1,1,1,2,3,1,1,2,10,6,3,1,0,0
10681,U07-004,2022AR07A,Valide,3,2,1,2,2,2,2,1,2,1,10,3,6,1,0,0
10682,U07-004,2022AR07A,Valide,2,3,2,3,1,2,1,1,2,2,10,3,5,2,0,0
10685,U07-004,2022AR07A,Valide,4,1,2,3,2,4,2,1,3,4,10,2,3,2,3,0
10703,U07-004,2022AR07A,Valide,4,1,1,1,3,3,3,1,1,1,10,6,0,3,1,0
10705,U07-004,2022AR07B,Valide,4,1,3,2,3,3,3,1,novote,3,9,2,1,5,1,1
10720,U07-004,2022AR07A,Valide,4,1,1,3,2,2,novote,3,3,1,9,3,2,3,1,1
10726,U07-004,2022AR07A,Valide,3,3,2,2,novote,3,3,1,3,novote,8,1,2,5,0,2
10729,U07-004,2022AR07A,Nul,2,4,1 2,3,2,3,4,1 2,4,2,8,0,3,2,3,0
10730,U07-004,2022AR07A,Valide,3,1,2,2,3,3,2,1,2,2,10,2,5,3,0,0
10734,U07-004,2022AR07A,Valide,novote,novote,novote,1,novote,novote,novote,1,1,1,4,4,0,0,0,6
10736,U07-004,2022AR07B,Valide,novote,2,novote,1,2,novote,2,novote,novote,novote,4,1,3,0,0,6
10738,U07-004,2022AR07B,Valide,1,1,1,1,novote,1,1,1,novote,1,8,8,0,0,0,2
10740,U07-004,2022AR07A,Valide,2,1,1,1,2,1,3,3,4,3,10,4,2,3,1,0
10741,U07-004,2022AR07B,Valide,2,2,1,novote,3,3,3,3,2,3,9,1,3,5,0,1
10742,U07-004,2022AR07A,Valide,2,1,3,3,2,2,2,1,1,1,10,4,4,2,0,0
10743,U07-004,2022AR07A,Valide,1,1,1,1,1,3,3,1,1,1,10,8,0,2,0,0
10745,U07-004,2022AR07A,Valide,3,1,1,4,3,3,3,2,3,1,10,3,1,5,1,0
10746,U07-004,2022AR07B,Valide,2,1,1,1,novote,4,2,3,3,2,9,3,3,2,1,1
10758,U07-004,2022AR07A,Valide,2,1,1,2,2,2,2,novote,2,1,9,3,6,0,0,1
10760,U07-004,2022AR07A,Nul,2,1,1,1 2,2,2,2,1,novote,2,8,3,5,0,0,1
10774,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
10797,U07-004,2022AR07A,Nul,novote,novote,1,novote,novote,novote,novote,novote,novote,1,2,2,0,0,0,8
10800,U07-004,2022AR07A,Valide,4,2,4,4,novote,2,2,1,2,2,9,1,5,0,3,1
10805,U07-004,2022AR07B,Valide,3,2,2,1,novote,novote,novote,2,novote,novote,5,1,3,1,0,5
10806,U07-004,2022AR07B,Valide,1,2,2,1,2,1,2,1,2,2,10,4,6,0,0,0
10816,U07-004,2022AR07B,Valide,1,1,1,1,1,1,1,1,4,1,10,9,0,0,1,0
10824,U07-004,2022AR07A,Valide,1,4,4,novote,1,novote,novote,novote,novote,novote,4,2,0,0,2,6
10825,U07-004,2022AR07B,Valide,3,2,novote,2,2,2,novote,novote,2,2,7,0,6,1,0,3
10832,U07-004,2022AR07A,Valide,3,1,1,1,4,1,4,1,2,4,10,5,1,1,3,0
10836,U07-004,2022AR07A,Valide,1,2,3,1,3,2,2,2,2,1,10,3,5,2,0,0
10844,U07-004,2022AR07A,Valide,3,1,4,1,4,4,4,2,2,1,10,3,2,1,4,0
10848,U07-004,2022AR07A,Valide,2,2,3,3,2,2,2,2,1,1,10,2,6,2,0,0
10849,U07-004,2022AR07A,Valide,novote,1,1,1,novote,novote,novote,1,novote,novote,4,4,0,0,0,6
10852,U07-004,2022AR07A,Valide,novote,3,2,1,novote,novote,novote,3,novote,novote,4,1,1,2,0,6
10853,U07-004,2022AR07A,Valide,4,3,3,2,1,2,1,2,novote,4,9,2,3,2,2,1
10872,U07-004,2022AR07A,Valide,novote,1,1,1,novote,novote,novote,1,1,novote,5,5,0,0,0,5
10893,U07-004,2022AR07A,Valide,4,1,1,2,1,4,1,1,1,3,10,6,1,1,2,0
10932,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
10948,U07-004,2022AR07A,Valide,1,1,1,1,2,2,2,1,3,2,10,5,4,1,0,0
10952,U07-004,2022AR07A,Valide,2,3,3,2,3,3,3,3,1,2,10,1,3,6,0,0
10959,U07-004,2022AR07A,Valide,2,2,3,3,3,3,2,2,1,1,10,2,4,4,0,0
10964,U07-004,2022AR07A,Valide,3,2,3,2,2,2,2,1,1,2,10,2,6,2,0,0
10969,U07-004,2022AR07A,Valide,1,1,1,novote,2,1,2,1,2,1,9,6,3,0,0,1
10971,U07-004,2022AR07A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
