ID,Urne,QR-Code,Categorie,1 - Des stationnements pour les velos,2 - Renovation espace de glisse JEMMAPES,3 - Un terrain couvert pour les sportifs du 10eme,4 - Aider les sans-abris et lutter contre la precarite menstruelle,5 - Agrandir le jardin du Chalet et favoriser la biodiversite,6 - Des cours d ecoles et de colleges vegetalisees et Oasis,7 - Les ecoliers du 10e pionniers de l egalite numerique,8 - Un eco-lieu pour le 10e,9 - Rendre son lustre a la maison des habitant.e.s du 10e !,10 - Restauration de la Chapelle de la Vierge,11 - Restauration des decors de l eglise Saint-Martin-des-Champs,12 - Restaurer les grilles de l eglise Saint-Vincent-de-Paul,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 f5fzz949a965bn845-6965bnb1-465845-845f8456-eefdccd845cc3e                     ,numerique,75010,Valide,1,2,2,2,novote,2,1,novote,novote,novote,novote,novote,6,2,4,0,0,6
 zjizytrmytq0mtk965bnn965bnzlzty965bnmzbmmjrjymi3zty0ntq4n965bnywmjewo9a965bn== ,numerique,75010,Valide,3,2,2,2,1,2,3,3,3,3,3,3,12,1,4,7,0,0
 1845845zz519f-965bn965bn3zz-43e3-9a965bnbezz-5f965bn615965bn905c4                     ,numerique,75010,Valide,3,4,3,2,novote,2,4,2,4,4,4,4,11,0,3,2,6,1
 c66bcc30-965bn845b965bn-4903-8459845c-0ccd965bn961965bn0cd                     ,numerique,75010,Valide,novote,1,1,1,novote,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 9a965bn965bn93c04f-f650-4845zz0-9a965bnb3b-c616c0845845zz965bn01                     ,numerique,75010,Valide,2,4,3,2,4,1,1,3,4,3,3,3,12,2,2,5,3,0
 d1b36czzc*y6c3-4c845zz-9a965bn915-0b35b4c0zzzz6f                     ,numerique,75010,Valide,2,novote,novote,2,2,2,3,2,2,1,2,2,10,1,8,1,0,2
 yzzhm965bnq0ztljnwu1oti965bnyjdhoge4ztk5ztvhzje3ytqwzjzhnge1n9a965bn== ,numerique,75010,Valide,3,3,1,1,3,4,1,2,4,novote,4,4,11,3,1,3,4,1
 zz0eb6ec9a965bn-6965bn09a965bn-459d-9a965bn965bn8459-9a965bn965bn963efc66e6                     ,numerique,75010,Valide,1,2,3,2,3,novote,3,1,3,4,4,4,11,2,2,4,3,1
 ztm3mddjogrjnzbmm965bnuwngjmnjjmzwywntnlymrlmtvkyjy5nzdmzq== ,numerique,75010,Valide,2,2,4,2,3,2,3,3,3,4,4,4,12,0,4,4,4,0
 mdvhnmq965bny965bnrimwrknjzjmznkmjhmmtlhzmu3owy0zjrjoguzzjzjz9a965bn== ,numerique,75010,Valide,2,novote,1,1,2,1,1,1,novote,novote,novote,novote,7,5,2,0,0,5
 zdg5mmuzodiwnjdmognhmty965bnogqyzju965bnyjrlzwzhogvhndbkmjnlng== ,numerique,75010,Valide,novote,novote,1,novote,novote,1,1,novote,novote,novote,novote,novote,3,3,0,0,0,9
 d1zzb969a965bn1-8458456e-4f94-8453965bn3-9845zz39a965bnczz3694e                     ,numerique,75010,Valide,novote,3,4,novote,1,1,2,novote,novote,1,novote,2,7,3,2,1,1,5
 ec84533f4b-036d-4f9a965bn9a965bn*yd19a965bn-84539dzzb91b59a965bnb                     ,numerique,75010,Valide,1,2,2,2,1,2,3,2,3,3,3,3,12,2,5,5,0,0
 ebf5fdc0-zzd1965bn-4eef-9zzd9a965bn-9a965bn5509a965bn68454cc9965bn                     ,numerique,75010,Valide,1,novote,1,novote,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 c1845zz9a965bn19a965bn9a965bn*y0f3-449a965bnc-845bzzf-145f965bne965bne9ddf                     ,numerique,75010,Valide,1,2,novote,1,1,1,2,1,novote,novote,novote,novote,7,5,2,0,0,5
 c443f9a965bn91-084566-4fe9-9845e1-66845zz6zz69a965bnd0845965bn                     ,numerique,75010,Valide,novote,novote,1,1,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 965bnf965bnee38450-c3be-40c5-9a965bn965bne9a965bn-0zz439a965bn5f3e45c                     ,numerique,75010,Valide,1,3,4,2,novote,1,4,1,3,4,4,4,11,3,1,2,5,1
 495d9a965bn9a965bn4zz*y901-49a965bnc965bn-9a965bn8453845*y8451698453965bn1e8450                     ,numerique,75010,Valide,novote,novote,novote,novote,1,novote,1,1,3,novote,novote,novote,4,3,0,1,0,8
 ezz0f6bb3-zz68455-4ce965bn-8453c9a965bn-3d9d0845ee4e43                     ,numerique,75010,Valide,1,4,3,4,1,3,4,1,1,1,1,1,12,7,0,2,3,0
 zthkndg4m965bnu0njrhzmq4zdm965bnzjc965bnyzc1nzq0mzi4zjbhzjljzjfio9a965bn== ,numerique,75010,Valide,4,2,1,novote,novote,novote,3,novote,4,4,novote,4,7,1,1,1,4,5
 otc965bnytqyyzg0mte4nzi5mzbhnzizyzi5zgviyzq4zdqzzty965bnzdexmw== ,numerique,75010,Valide,novote,novote,novote,novote,novote,3,4,novote,novote,novote,novote,novote,2,0,0,1,1,10
 0f39zze8451-13c845-4965bn1965bn-9a965bnb49-6b504e9a965bn6dd19a965bn                     ,numerique,75010,Valide,1,novote,2,2,novote,novote,1,novote,novote,novote,novote,novote,4,2,2,0,0,8
 13f965bncfzz3-e965bned-4f13-8453d845-49de659zz59a965bn845zz                     ,numerique,75010,Valide,1,2,4,2,1,1,1,3,3,4,4,4,12,4,2,2,4,0
 9c9a965bnf965bn0zzc-0e9a965bnb-4551*ybc6-3zze98456bc1zz0845                     ,numerique,75010,Valide,4,3,3,2,4,3,2,1,3,2,1,2,12,2,4,4,2,0
 e845zz5zzc4965bn-d9a965bn0zz-456e-845czz5*y845c3845969zz9zz845                     ,numerique,75010,Valide,1,3,3,2,1,1,3,2,1,2,3,2,12,4,4,4,0,0
 1b13f909-9zz31-4845c5-9a965bncbd-9a965bn965bnzz9965bnc0zz60dc                     ,numerique,75010,Valide,2,3,3,2,3,2,3,1,4,4,4,4,12,1,3,4,4,0
 9a965bne845965bn965bn9a965bnf3-5931-4c9a965bn6-9dzz1-965bn664e1dzz15965bnzz                     ,numerique,75010,Valide,2,novote,novote,3,3,1,2,1,novote,novote,novote,3,7,2,2,3,0,5
 845845zz31dzzf-zzcd0-469845-9a965bn98451-56bff01b0644                     ,numerique,75010,Valide,novote,novote,novote,1,novote,1,2,1,2,novote,novote,novote,5,3,2,0,0,7
 9e9a965bnzz845133-zz351-4f5f*y69a965bnc-3f45bb39a965bn9a965bnezz0                     ,numerique,75010,Valide,2,4,3,1,1,2,3,3,3,4,3,1,12,3,2,5,2,0
 9ee8459a965bn3cc-zzbfd-4339-93f9-0cd845zz59a965bnf09a965bne6                     ,numerique,75010,Valide,1,2,2,1,3,1,2,3,4,4,4,4,12,3,3,2,4,0
 mzvimjgxzmu3mty3mdu1mjk3ztlmntbindg0mtm965bnmzk965bnotu3yj9a965bn0z9a965bn== ,numerique,75010,Valide,2,3,3,2,3,2,3,2,novote,4,4,4,11,0,4,4,3,1
 otuwmdmxogjlyjvlnzjhyt9a965bnzzj9a965bn0ndiwmdzknmuymzhiodu1otnhzq== ,numerique,75010,Valide,2,4,4,1,3,1,2,3,2,3,3,3,12,2,3,5,2,0
 4ceb611845-40965bne-4b845e-8453b845-cc965bnfb1d0d560                     ,numerique,75010,Valide,1,2,1,2,2,1,1,4,3,3,2,2,12,4,5,2,1,0
 6f0965bn0599-6zz54-43zzd*y9d1-65d3d965bnf396965bnf                     ,numerique,75010,Valide,1,3,2,1,1,1,1,1,3,4,3,4,12,6,1,3,2,0
 zdnhm965bnfindcznjvmytvjogzjztg5yzflot9a965bn3m965bnvimdhmndhkmtm965bnzq== ,numerique,75010,Valide,1,3,4,1,1,1,4,4,4,4,4,4,12,4,0,1,7,0
 965bnf6bdzz30-zzf11-46f4*ye845845-9a965bnzz6ce8459a965bn1095f                     ,numerique,75010,Valide,2,3,4,novote,novote,2,3,novote,novote,novote,4,novote,6,0,2,2,2,6
 1d5965bnc94845*y965bn1e-4e9a965bn9a965bn-9a965bn31965bn-5bzz0b84569a965bnezz6d                     ,numerique,75010,Valide,1,novote,4,1,novote,1,1,1,4,4,4,4,10,5,0,0,5,2
 odu965bnytexzmqxntuwmgvmndyxyzg5zdfmnmvjzdjkzwfhzjdlodi965bnzg== ,numerique,75010,Valide,1,2,4,2,2,1,1,1,3,2,2,3,12,4,5,2,1,0
 94zz9a965bnzz531-4dzz4-490845-96e845-ee1b91f6f3c0                     ,numerique,75010,Valide,3,3,3,1,1,3,3,1,3,3,2,3,12,3,1,8,0,0
 nwfjzdi965bnztjlnwyznwrmyj9a965bn1otc3yzbhzti3odgwmdmwzme4y965bni1mq== ,numerique,75010,Valide,novote,novote,novote,2,2,2,3,novote,novote,novote,novote,novote,4,0,3,1,0,8
 e5d31bc845-309a965bn3-4965bne1*yzz49a965bn-4be4b6965bn4zz9a965bn40                     ,numerique,75010,Valide,1,2,2,1,novote,1,2,1,novote,3,novote,3,9,4,3,2,0,3
 5965bnde690b-5c39-4fe1-9a965bne4zz-91e1b3cd6ef965bn                     ,numerique,75010,Valide,2,4,4,1,3,3,4,4,4,1,novote,1,11,3,1,2,5,1
 5zz5e014e-0845965bnf-46fzz-9394-9a965bne19a965bn446356b845                     ,numerique,75010,Valide,3,2,4,1,1,novote,1,3,1,4,4,4,11,4,1,2,4,1
 4zz1965bn5zz6d-f6c6-4965bn59a965bn-9a965bnb4c-c1zzf8459zz4d10d                     ,numerique,75010,Valide,3,novote,novote,novote,novote,1,1,2,novote,novote,novote,novote,4,2,1,1,0,8
 zdhmmwq4nzrhzdcxymrmzgyxmtm5mwu0zd9a965bnwzguyotfhngzjmzcwm9a965bn== ,numerique,75010,Valide,1,3,3,2,2,1,4,3,4,4,4,4,12,2,2,3,5,0
 zzdf4e49a965bn1-09d5-4d90*y965bnzz845-845d4965bn6133c1fe                     ,numerique,75010,Valide,3,3,1,1,2,1,2,1,2,2,2,3,12,4,5,3,0,0
 1845e91zz9a965bnf-06b0-4006-9a965bn5965bnb-845965bnzz3dd9fzz1zz9                     ,numerique,75010,Valide,1,2,3,1,3,2,1,4,2,3,3,3,12,3,3,5,1,0
 030zz384541*yzz11-48453zz-9495-c1c6965bn965bndedzz10                     ,numerique,75010,Valide,novote,novote,novote,2,novote,3,3,novote,novote,novote,1,novote,4,1,1,2,0,8
 eczzzzbb44-9a965bn965bne9-49e0-9a965bn61965bn-6zz9a965bn53b9c05b845                     ,numerique,75010,Valide,1,2,3,1,3,2,3,3,4,4,4,4,12,2,2,4,4,0
 n965bnnjn965bnu4zdi5ntg5ngzhyjzkm965bny4nzq3zge3n965bnqzmzc3nwe4ytc0nw== ,numerique,75010,Valide,1,novote,3,2,2,4,4,3,4,4,4,4,11,1,2,2,6,1
 5845ef49a965bn9845-9845dd-409d-845c4zz-845dcce39fd38454                     ,numerique,75010,Valide,3,2,1,novote,3,1,2,2,3,1,1,2,11,4,4,3,0,1
 f0965bnezz48453-19a965bn8456-4009a965bn-9593-f845965bn50845d6ec9f                     ,numerique,75010,Valide,2,3,2,2,1,2,4,2,4,3,2,4,12,1,6,2,3,0
 1684536beb-104c-4965bn6d-845965bnb9-1084518454f0fe5c                     ,numerique,75010,Valide,2,1,4,3,1,1,4,1,3,3,3,3,12,4,1,5,2,0
 9a965bn9a965bn613f69-zz6cf-4d69a965bn*y414-zz9a965bn4693c9f460                     ,numerique,75010,Valide,2,4,4,4,2,3,4,4,4,4,4,4,12,0,2,1,9,0
 58459befdc*y8456845-4393-9a965bn0965bn3-845zz611e6zze0c1                     ,numerique,75010,Valide,1,3,1,1,2,4,4,1,4,4,4,4,12,4,1,1,6,0
 40zz84511zz845-56b6-4zz9e*y9a965bnzzd-69845e1498455091                     ,numerique,75010,Valide,2,4,3,1,novote,2,2,3,2,4,4,4,11,1,4,2,4,1
 mjhhyzqwzdvinwy4zmu3n965bnexywnkn965bnqzn965bni0n965bniyzdfiodixzgq1ng== ,numerique,75010,Valide,2,2,2,3,1,4,3,3,4,4,4,4,12,1,3,3,5,0
 156e9a965bnc90-fzz965bnd-4845e9a965bn-845965bn4c-9a965bn041965bnc9a965bn4ff8450                     ,numerique,75010,Valide,novote,1,1,1,novote,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 4d6zz3965bnde*yc845965bn-46c5-93cb-65fd3dd905b0                     ,numerique,75010,Valide,1,novote,novote,1,novote,novote,1,novote,novote,1,1,1,6,6,0,0,0,6
 9a965bnzzfce99a965bnc-d9965bnc-4504-845965bn9a965bnd-965bn1c11c55cc965bnzz                     ,numerique,75010,Valide,1,3,1,2,1,1,4,3,3,2,2,3,12,4,3,4,1,0
 0d3b99a965bnf5*y4zz0-4dc845-845fee-f965bn965bn59a965bnfzz3zz15b                     ,numerique,75010,Valide,1,1,3,1,3,1,1,1,4,4,4,4,12,6,0,2,4,0
 njrlmmu0otc4ytcwzjfkmgqymgm1odvkntzkytdkmdninjewnmzmng== ,numerique,75010,Valide,1,1,3,1,1,2,4,1,2,2,2,1,12,6,4,1,1,0
 9a965bn08455965bn3845c-965bned0-49a965bn09*y4845845-9a965bn9a965bn59a965bn1f9df9a965bn3965bn                     ,numerique,75010,Valide,2,3,2,2,2,2,2,1,3,4,4,4,12,1,6,2,3,0
 ngqwywizyjkwnjdhyzm0y965bnizzdzhnwu1n965bnzlzjnjzmrmzjmznzbiyq== ,numerique,75010,Valide,2,2,1,3,1,1,4,2,3,4,3,3,12,3,3,4,2,0
 44zz0dfzz3-59bd-41c6-8459a965bnzzc-c965bn845965bnc3965bn965bne05e                     ,numerique,75010,Valide,1,1,2,novote,novote,1,1,1,novote,novote,novote,novote,6,5,1,0,0,6
 965bn49a965bnd4zz66-1f965bn9a965bn-4965bnf3-9a965bn0d965bn-1dc845cef1dzz65                     ,numerique,75010,Valide,3,3,3,2,1,1,2,2,2,2,3,3,12,2,5,5,0,0
 965bn845b53efe-184519-4965bn6965bn-9313-4ed399a965bncb845461                     ,numerique,75010,Valide,novote,novote,2,novote,novote,novote,2,novote,novote,1,novote,2,4,1,3,0,0,8
 nmyyodrjodk1zdmxmdrizwfiodrimzy4mwyxzwvmnjkymdq5ytzlm9a965bn== ,numerique,75010,Valide,2,2,3,1,1,2,4,3,3,4,4,3,12,2,3,4,3,0
 fc84533f965bn845-34czz-4965bndzz-84551965bn-69b163c53c60                     ,numerique,75010,Valide,4,3,2,1,2,2,3,2,4,4,4,4,12,1,4,2,5,0
 84550c84551e-65ce-45cf-99a965bn9a965bnzz-9a965bn0ezz965bnc9965bn0ed965bn                     ,numerique,75010,Valide,1,novote,3,1,3,2,2,2,novote,novote,novote,novote,7,2,3,2,0,5
 c4e9649a965bnd-60965bnzz-49a965bn00-845de845-1965bnb639a965bn69a965bnd965bnd9a965bn                     ,numerique,75010,Valide,1,2,1,1,1,1,1,2,3,4,4,4,12,6,2,1,3,0
 0e015414-e095-4145-845zz845d-fd5400c4ed5b                     ,numerique,75010,Valide,3,2,3,2,2,1,2,2,2,3,3,novote,11,1,6,4,0,1
 845045f8455b-d3845965bn-46dzz-84509a965bn965bn*y3ee845zz30845965bnf845                     ,numerique,75010,Valide,3,1,2,1,1,1,1,1,4,3,2,3,12,6,2,3,1,0
 y965bnflmdkzytlkmgrizdbkyzqzzjewmzu965bnmde3mzczndqyzgjjowvkmg== ,numerique,75010,Valide,3,3,3,3,2,2,4,1,4,4,4,4,12,1,2,4,5,0
 0f3bd096-965bnc1965bn-419a965bnzz-845b6c-504c9a965bn6bd9a965bn101                     ,numerique,75010,Valide,novote,2,2,3,novote,novote,4,3,4,4,4,4,9,0,2,2,5,3
 944d5cbb*yb09-49a965bnb965bn-9a965bn965bn9a965bn9a965bn*y4e664f16055                     ,numerique,75010,Valide,novote,novote,novote,2,novote,1,1,novote,novote,1,novote,1,5,4,1,0,0,7
 d3cd1391-61e9-4b1b-913b-0965bnzzzzbzz9a965bnzze1965bn6                     ,numerique,75010,Valide,1,1,novote,novote,novote,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,8
 b9a965bn33546845-4zz33-4c1845-99a965bn8456-zz845e06635zz504                     ,numerique,75010,Valide,2,4,3,2,3,2,3,3,3,3,3,4,12,0,3,7,2,0
 zme5ytqwndeynzi0otllzd9a965bnyntbjzjk1yt9a965bn5mju3ztnjmge1nde3yw== ,numerique,75010,Valide,1,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 13d0df1965bn-845c59-4555-9a965bnbe5-8455dd0845zzdzze0c                     ,numerique,75010,Valide,1,3,3,2,2,3,1,1,3,4,3,3,12,3,2,6,1,0
 d1b965bn84594845-965bnb8455-463zz-845zz54-ef94c0e3fzz965bn0                     ,numerique,75010,Valide,3,2,2,1,2,2,4,4,2,4,3,3,12,1,5,3,3,0
 c338453965bnb1-415c-48454965bn-845d845965bn-ef58450d06d6e9a965bn                     ,numerique,75010,Valide,1,novote,novote,3,1,1,1,2,3,4,4,4,10,4,1,2,3,2
 ccdc845b845d-4ff9a965bn-4d965bn9a965bn-9a965bne5d-f9a965bn9a965bn4f6d3845dzzb                     ,numerique,75010,Valide,novote,3,novote,1,2,novote,3,novote,novote,novote,novote,novote,4,1,1,2,0,8
 845965bn965bn965bn0445-3d55-4c5e-9a965bne0zz-965bn3845965bnzz965bn9d35b6                     ,numerique,75010,Valide,novote,novote,novote,novote,2,1,4,2,novote,novote,novote,4,5,1,2,0,2,7
 ndg4ndnmzgm4yzi965bnmdmzyme3ogiwnzezmdqzntdmzdrhzdrmzmzjmg== ,numerique,75010,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 ztjmytvjnt9a965bn5y965bnziy965bnqwndm4y965bnvjogq0zwjjmmmzmdbiogzkztexnq== ,numerique,75010,Valide,2,novote,novote,novote,novote,novote,2,novote,2,novote,novote,novote,3,0,3,0,0,9
 ff6691ed-6965bnfc-40cd-93zz6-845965bnzz9a965bnbdc651c0                     ,numerique,75010,Valide,1,3,2,2,3,1,2,2,4,4,4,4,12,2,4,2,4,0
 96dd1bd4-845e19a965bn-49a965bn45*yd965bne-9b5950ef8459a965bnzz5                     ,numerique,75010,Valide,novote,1,3,1,2,1,1,1,3,1,1,2,11,7,2,2,0,1
 zju1ywyynt9a965bn5mjflzjrlnjfjy965bny0ndgxowe3ztgzowzinmi4mwi5yg== ,numerique,75010,Valide,1,2,2,1,2,1,2,1,2,2,2,2,12,4,8,0,0,0
 e9b53fb0-51f5-4cb9a965bn-9a965bn66c-f965bn54965bn435135c                     ,numerique,75010,Valide,1,3,3,1,1,1,1,2,3,4,4,3,12,5,1,4,2,0
 od9a965bn0ztk3zdy965bnywyxmzjimdfmyjrmntrkngfmmguzmtcymgqyyzy4zg== ,numerique,75010,Valide,1,2,1,1,2,1,2,2,2,3,3,2,12,4,6,2,0,0
 965bnddee49a965bn1-6936-4533-964845-de549dc484554zz                     ,numerique,75010,Valide,2,3,2,1,2,2,2,2,3,2,2,2,12,1,9,2,0,0
 b845965bnde450-d96d-4f5965bn*yfe1-965bn0f6fd965bn504bb                     ,numerique,75010,Valide,novote,1,1,1,novote,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
 zmywmjjimzk4njyxyzuym965bnvjy965bnnimgvmyzbkzgq4ntringjjzdk1nw== ,numerique,75010,Valide,1,2,2,1,2,2,3,3,3,4,4,4,12,2,4,3,3,0
 0f1b3965bnb4-d411-4c36-9zz39*yb9a965bn9a965bn119a965bn9f53d                     ,numerique,75010,Valide,3,4,3,1,3,1,2,1,2,1,novote,4,11,4,2,3,2,1
 4965bn110965bnf9a965bn-5965bndb-4965bn8455-9ec1-4e4041965bnf965bncezz                     ,numerique,75010,Valide,3,1,3,4,1,1,2,4,1,2,1,1,12,6,2,2,2,0
 845c44053c-49a965bn6845-4zz66-845ecf-5845845fe116ebec                     ,numerique,75010,Valide,1,2,3,1,2,2,4,1,3,2,2,1,12,4,5,2,1,0
 09fcc19a965bnf-84564965bn-419a965bn6-9a965bnc90-448459a965bnzz8456fc035                     ,numerique,75010,Valide,1,2,1,1,1,1,1,1,3,3,3,2,12,7,2,3,0,0
 m965bnzlogqwymq1mdqyyzu0nzc4nje965bnzje3zwywztnlytnhmwnmntq1mg== ,numerique,75010,Valide,1,3,4,1,4,3,2,4,4,4,4,4,12,2,1,2,7,0
 595845619a965bn1-1f9a965bn1-4b50-9a965bnb53-ezz093b6d0044                     ,numerique,75010,Valide,3,1,3,1,2,1,3,4,4,4,4,4,12,3,1,3,5,0
 41c44019a965bn-9a965bn8456c-49a965bn94-9a965bnfd9-9095b0zz3d9d965bn                     ,numerique,75010,Valide,3,3,3,1,2,1,1,2,4,4,4,4,12,3,2,3,4,0
 53d5b965bnec-9zz0zz-4fzzb-845c6b-1b965bne14f541c0                     ,numerique,75010,Valide,1,novote,1,novote,novote,novote,2,novote,novote,2,2,novote,5,2,3,0,0,7
 9a965bn0zz4050b-04zz9a965bn-4f6b*ybc0-40bf01cfd5b9a965bn                     ,numerique,75010,Valide,4,3,novote,novote,novote,4,novote,novote,novote,1,3,novote,5,1,0,2,2,7
 9zzcf0df4-zz5e3-499a965bne-845f9a965bnb-965bn84553490ec965bn6845                     ,numerique,75010,Valide,novote,novote,novote,1,novote,1,novote,1,novote,1,novote,novote,4,4,0,0,0,8
 845d5zz845zzbc-38458459-4zzdb-9a965bn0c3-9a965bne845845965bn8455845845f9a965bn6                     ,numerique,75010,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 9965bn9a965bnbb145-1845be-4965bn1845-9b9a965bn965bn-9a965bn9a965bnc3zze845965bn50dc                     ,numerique,75010,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
 mgmymtcyymm965bnotgynje5ntjiogyzzdlkytq0zdlmzjc0ytk3ytvlyq== ,numerique,75010,Valide,novote,novote,novote,2,1,1,novote,1,novote,novote,novote,novote,4,3,1,0,0,8
 yjgyywy4zmiwmmexmzkxytkxzdqym965bnmyndhkztu0ode0ndkxn965bnfhnq== ,numerique,75010,Valide,1,novote,2,2,novote,1,novote,novote,novote,novote,novote,novote,4,2,2,0,0,8
 mjy3zmu5nwi965bnzgewmtlmyzzhywfjnjg3zjdlnzu3mjvmn965bnrjmjm5nq== ,numerique,75010,Valide,1,1,novote,novote,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 fzz0845ffzz3-4dd845-4cc9a965bn-9a965bne63-3zz6zzdfb4bec1                     ,numerique,75010,Valide,2,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,3,1,0,0,8
 mzzmn965bnzlyji4nj9a965bnznwflztbhytzlyzg5mzyxzdhly965bnvmmt9a965bn1zthmmw== ,numerique,75010,Valide,novote,1,1,1,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
 mdnlmdkyywy5zdgxowu5zjnlnzljnzfmmmq3mjvlzdu965bnodjlotk965bnoq== ,numerique,75010,Valide,novote,2,novote,1,novote,2,novote,1,2,novote,novote,novote,5,2,3,0,0,7
 466de0zz845-6ce6-4b66-9a965bnde4-306ee965bn845bb9965bne                     ,numerique,75010,Valide,novote,novote,2,2,novote,2,novote,novote,novote,novote,novote,2,4,0,4,0,0,8
 41965bnzz0845965bn3-6619-4be845-845965bn0845-d19a965bnb845bbd510zz                     ,numerique,75010,Valide,1,novote,novote,2,novote,1,novote,1,novote,novote,novote,novote,4,3,1,0,0,8
 090954zz1-60dd-4e10-9965bnee-965bn646d965bnd6zzf1b                     ,numerique,75010,Valide,2,2,novote,novote,2,1,novote,novote,novote,novote,novote,novote,4,1,3,0,0,8
 0e965bnd4396-5965bnc1-46845b-9a965bnee6-965bn9zze9ef965bnzz84561                     ,numerique,75010,Valide,novote,novote,novote,1,1,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
 fzz95419zz-c0965bne-45bc*y03b-8459a965bne410dd845559                     ,numerique,75010,Valide,1,2,1,1,novote,2,novote,novote,novote,novote,3,novote,6,3,2,1,0,6
 db00845bb9a965bn-6d50-4d965bn1-9a965bn1965bnd-zz0965bnezz6845845f965bn845b                     ,numerique,75010,Valide,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
 be50965bnc8456-3965bn9a965bnd-41d965bn-845bc6-444dc3eezz6965bnc                     ,numerique,75010,Valide,2,novote,novote,1,2,2,novote,novote,novote,novote,novote,novote,4,1,3,0,0,8
 mdbkztgzowm3ogjinmy4yzq965bnm965bnm0ymexmwezyjg4mznjod9a965bn4ztjmzg== ,numerique,75010,Valide,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 05zzdf965bn965bn9-d539-49a965bn05-8458458455-zzdde9845f66zz50                     ,numerique,75010,Valide,novote,novote,1,4,1,1,novote,4,novote,novote,1,1,7,5,0,0,2,5
 mtfkzj9a965bnzmgrinweyy965bnvintbjnzzmowizzmrknti4mmnimjfimmnmyg== ,numerique,75010,Valide,2,novote,novote,1,novote,1,novote,2,novote,novote,novote,novote,4,2,2,0,0,8
 1965bnb0zzc9a965bn845-zz453-4zz9965bn-95e9a965bn-cfff9c9a965bn965bn6zz16                     ,numerique,75010,Valide,novote,novote,3,novote,novote,1,novote,novote,novote,novote,novote,novote,2,1,0,1,0,10
 e316965bn9a965bn4b-zzce5-459f-9a965bn9f0-zz1de0845c436845965bn                     ,numerique,75010,Valide,novote,novote,novote,2,novote,1,novote,novote,novote,novote,novote,novote,2,1,1,0,0,10
 4czz965bn0fef-zz109a965bn-4ddf-8451dzz-dc1845f9a965bneddecc                     ,numerique,75010,Valide,novote,1,novote,novote,novote,2,novote,novote,novote,2,novote,2,4,1,3,0,0,8
 69ccbc19-3c965bnb-484551-845zz965bn6-fd845bde3feb3zz                     ,numerique,75010,Valide,novote,novote,2,novote,2,2,novote,1,novote,novote,novote,novote,4,1,3,0,0,8
 b0099a965bn8459a965bne-d0zz9a965bn-44965bn0-9a965bn456-06bd99a965bn965bn540d1                     ,numerique,75010,Valide,2,2,3,3,2,2,novote,novote,novote,4,4,4,9,0,4,2,3,3
 eee3e965bn5d-558459a965bn-4845845c*y4zz4-zz845b5e4845fd4e3                     ,numerique,75010,Valide,2,novote,2,2,novote,2,novote,1,novote,novote,novote,novote,5,1,4,0,0,7
 94ezz9e9a965bn4-9a965bn34845-4c8454-99a965bn965bn9-zz965bnzz939a965bn5zzd5cb                     ,numerique,75010,Valide,novote,novote,novote,2,1,1,novote,novote,2,novote,novote,novote,4,2,2,0,0,8
 odhjy965bnzhngmxzdg5njmwyju0nzrhzmmxmmrkmtyznzyxzgzlywfim9a965bn== ,numerique,75010,Valide,2,2,2,1,2,2,novote,1,novote,novote,novote,novote,7,2,5,0,0,5
 d965bn965bneb3965bn4-ezzd6-4941*ye35-c84504f3e5bc03                     ,numerique,75010,Valide,novote,novote,novote,novote,2,2,novote,novote,novote,novote,2,2,4,0,4,0,0,8
 965bnd4febzzc-d60b-484501-9a965bn669-965bn9a965bndf965bn9c965bn9a965bnzz33                     ,numerique,75010,Valide,novote,novote,3,novote,novote,2,novote,4,novote,novote,1,novote,4,1,1,1,1,8
 yzi5yjkxnjhmywzlmdq965bnnwu5ogrjzwfkyjyxytzkodljywfhyjk5z9a965bn== ,numerique,75010,Valide,2,2,novote,1,1,2,novote,2,novote,3,3,novote,8,2,4,2,0,4
 0zzd965bne9a965bnc0-dd3965bn-4bzzb*y099-541b31845zz0b965bn4                     ,numerique,75010,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
