ID,Urne,QR-Code,Categorie,1 - Ameliorer les equipements sportifs du 11e pour en developper l usage,2 - Innover au service de toutes et tous dans le 11e,3 - Rendre le 11e encore plus vert,4 - Amenager et equiper les ecoles du 11e,5 - Creer une cour Oasis pour les ecoles Belleville et Presentation,6 - Equiper les colleges du 11e pour developper les apprentissages,"7 - Embellir l eglise Saint-Ambroise, patrimoine du 11e",8 - Embellir le 11e grace a des œuvres sur les murs,9 - Favoriser la vie culturelle du quartier Belleville Saint-Maur,10 - Apaiser la circulation et partager l espace public du 11e,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 6ed90b44-fzz1d-49a965bn8459-9a965bn0zz6*y0b041965bn3c84565                     ,numerique,75011,Valide,2,1,1,1,1,1,4,2,1,2,10,6,3,0,1,0
 1ef845965bne845f-9a965bn8454d-445965bn-9a965bn845f9-d139a965bn3zz6fb66d                     ,numerique,75011,Valide,2,1,4,3,2,2,4,4,4,4,10,1,3,1,5,0
 e5beezz54-3bed-49a965bnfb*yf9a965bnb-38455965bn5c45b3d1                     ,numerique,75011,Valide,3,4,1,4,4,4,4,3,1,1,10,3,0,2,5,0
 njniogi3m965bnu4njvjmdyxnjyyzdg1mdgyyjmxzdy5yjrizjkzmtczz9a965bn== ,numerique,75011,Valide,2,4,1,2,2,2,3,4,4,1,10,2,4,1,3,0
 9a965bn54zze845eb-zz1zz4-4845b845-8456965bn845-9a965bn1fbf3e630zzf                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,4,novote,novote,2,1,0,0,1,8
 965bn965bn5e84584504-30c4-4965bne3-9a965bnec9a965bn-965bn6845d845f965bnezz9965bn3                     ,numerique,75011,Valide,2,1,1,1,3,1,4,1,3,1,10,6,1,2,1,0
 ce3b845c19a965bn-965bn9f845-4fd0*y616-f0dfb666b00845                     ,numerique,75011,Valide,4,4,3,3,3,2,4,4,3,2,10,0,2,4,4,0
 zzffcd6cb-9b5d-49b4-93c0-6391845965bn9a965bn9b845965bn965bn                     ,numerique,75011,Valide,2,novote,4,novote,4,4,1,novote,4,novote,6,1,1,0,4,4
 059d1bf0-ee91-4zz965bn4*y95e-1zzbc965bn56965bn5zz9c                     ,numerique,75011,Valide,novote,novote,1,novote,novote,novote,2,1,novote,1,4,3,1,0,0,6
 mtq0ztnjzthkytmzzdfhzgvjzt9a965bn0ody4nzewmge3ndfhmzlknzk1ng== ,numerique,75011,Valide,2,1,2,3,3,3,3,3,3,3,10,1,2,7,0,0
 ywq0yzdlzmq3nzbmzt9a965bnznmnhytvhmzg4md9a965bnzmme4ntblnj9a965bnymmiwz9a965bn== ,numerique,75011,Valide,2,3,1,3,3,3,4,4,4,1,10,2,1,4,3,0
 b9efe05b-f845cd-49dc-8459a965bnzz1*yd9a965bn61dzzzzd68459a965bn                     ,numerique,75011,Valide,2,2,1,2,2,novote,2,novote,2,1,8,2,6,0,0,2
 5146965bn541-69a965bn13-45b9a965bn*y8455f-6czz148456d965bn3845f                     ,numerique,75011,Valide,1,2,2,2,3,1,4,3,2,3,10,2,4,3,1,0
 ognindgzzmfmodmxzdnhmzc4ywi0nmy1nwmzy965bnvjzjk3zjzlyzjlnw== ,numerique,75011,Valide,2,3,3,1,1,4,3,3,4,3,10,2,1,5,2,0
 ywzimjfmmmuxmmm3n965bnnmmdk965bnotcwywrlodc1zgm3odgzzwuxyti965bnz9a965bn== ,numerique,75011,Valide,1,novote,2,1,novote,1,2,1,novote,novote,6,4,2,0,0,4
 845cdf8459d1-ec00-4db965bn-84561zz-0zzzzc965bn0d8454zz0d                     ,numerique,75011,Valide,3,4,2,4,2,3,3,3,3,2,10,0,3,5,2,0
 4zzzz63d845845-3e95-4304-8454zze-ec646f8454cfcd                     ,numerique,75011,Valide,novote,novote,1,novote,novote,novote,1,1,novote,1,4,4,0,0,0,6
 b30919c9-09a965bn845zz-4519a965bn-845965bncf-9a965bn0305965bn1b84539a965bn3                     ,numerique,75011,Valide,2,3,1,2,3,2,2,3,3,4,10,1,4,4,1,0
 94e9d091-f1b845-4zzf5*y55c-f49584599a965bn965bn5zz1c                     ,numerique,75011,Valide,4,1,4,1,2,4,1,4,4,3,10,3,1,1,5,0
 6dd9zzdzz6-d6be-44bd-9a965bn0e965bn-zz9a965bned9c054f965bn6                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 0e6911e9a965bn-9a965bn9a965bn9a965bnzz-45fc-9a965bn649a965bn-c9ecec5c3050                     ,numerique,75011,Valide,2,novote,1,2,novote,novote,1,novote,novote,novote,4,2,2,0,0,6
 3965bn9czz845845zz-e6zzf-49a965bndd-845953-ebbccf3965bn54zz4                     ,numerique,75011,Valide,novote,1,novote,3,3,3,2,novote,3,3,7,1,1,5,0,3
 b906fd9a965bne-965bndb5-41d965bn-9a965bn1965bn9-9169fzz965bnc845845d845                     ,numerique,75011,Valide,4,4,4,4,4,4,4,1,4,4,10,1,0,0,9,0
 4845e8455e9a965bnd-cddf-46f4*y33b-9c3d845e5939a965bnb965bn                     ,numerique,75011,Valide,1,1,1,1,3,1,1,3,3,1,10,7,0,3,0,0
 mtzjotbmztljnzbkmdgxmjzlowe1mthhod9a965bnxmgi965bnmgnmogy5mzyzn9a965bn== ,numerique,75011,Valide,1,4,1,4,3,1,1,4,3,2,10,4,1,2,3,0
 d84599965bn98459a965bn-5c965bn9a965bn-4d5845-9ce4-845965bn09a965bnzz05b4c8453                     ,numerique,75011,Valide,3,1,3,3,2,novote,3,novote,novote,novote,6,1,1,4,0,4
 965bn0zz9990zz-1845c3-4965bnd5-9d9a965bn9-f6d06d9a965bn5zz6czz                     ,numerique,75011,Valide,2,2,1,1,2,3,4,3,2,3,10,2,4,3,1,0
 zdyzmwexzwq3ztfmzwflntyxmdjln965bni1zgiymd9a965bnzmzuzzjc5zgi3mg== ,numerique,75011,Valide,3,3,2,2,2,1,2,4,4,4,10,1,4,2,3,0
 d6845zz9a965bn0f5-3845d845-4965bn51-9a965bn4e9-3f3b0e845ef06845                     ,numerique,75011,Valide,3,3,2,2,2,1,2,4,4,4,10,1,4,2,3,0
 zze1c9a965bndd1-56f9a965bn-4965bndb-8458459a965bn9-c05909a965bndc6d61                     ,numerique,75011,Valide,2,1,1,3,3,2,3,2,3,2,10,2,4,4,0,0
 9a965bn845zz084584544-czz9a965bnc-4d1c-9d44-098459a965bncc9a965bn13845965bn845                     ,numerique,75011,Valide,2,3,1,1,novote,novote,3,3,3,2,8,2,2,4,0,2
 91965bnzz19a965bnfb*yb3zz-4e15-84509a965bnb-czz8453fe4c9166                     ,numerique,75011,Valide,2,1,1,3,3,2,2,1,3,2,10,3,4,3,0,0
 560dzzec9-5e6d-4f09-9f36-ff8450339be9a965bnc3                     ,numerique,75011,Valide,2,1,2,2,2,2,2,2,2,novote,9,1,8,0,0,1
 0965bn0449a965bn10-9a965bn06d-4965bn9a965bnb-9a965bnc965bn9a965bn-9a965bn1ezz404e3f845c                     ,numerique,75011,Valide,novote,1,1,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,6
 84594459cc-5b5e-4c9a965bn4-9a965bnc3845*y10c965bnb845364bzz                     ,numerique,75011,Valide,2,novote,2,3,3,2,3,2,3,4,9,0,4,4,1,1
 5c1965bn9zz4d-e309a965bn-4550*y9zze-965bn536c38453584509                     ,numerique,75011,Valide,novote,3,3,3,3,3,4,2,3,3,9,0,1,7,1,1
 541d5f54-649a965bnd-4845965bnf-9a965bn9965bn1-9a965bn1c8459845f5zz9a965bn3zz                     ,numerique,75011,Valide,2,novote,novote,2,novote,novote,1,4,novote,novote,4,1,2,0,1,6
 9a965bnf9a965bn0965bn950-1965bnec-49a965bn8451*y53d-0c0zzfc5bd19d                     ,numerique,75011,Valide,4,2,novote,novote,novote,novote,1,1,novote,1,5,3,1,0,1,5
 cfzz965bn69a965bn14-965bnbbd-440zz-9zzdzz-845zz659a965bnb061be1                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,4,4,novote,3,1,0,0,2,7
 9zz9a965bndf39f-8455b9a965bn-4ezz3*yzz90-8453cd84550zz518456                     ,numerique,75011,Valide,novote,novote,2,novote,novote,novote,2,novote,novote,2,3,0,3,0,0,7
 0b9a965bn845b845845965bn-zzbde-446zz-98459e-3ezz3965bn133f9a965bnfb                     ,numerique,75011,Valide,3,1,1,2,3,2,3,2,2,1,10,3,4,3,0,0
 410de0d1-39a965bndd-40df-8459a965bn4b-fzz1b965bne965bn4c49zz                     ,numerique,75011,Valide,2,2,2,1,1,1,3,1,3,2,10,4,4,2,0,0
 b945ce4f-zz406-49a965bn4845-9a965bn43d-9a965bnd568453169f8456                     ,numerique,75011,Valide,novote,2,3,novote,novote,novote,2,1,novote,novote,4,1,2,1,0,6
 9a965bn845b9f9a965bnbf-zzd60-4845845e-9141-84501965bn845d8459zz65c                     ,numerique,75011,Valide,2,novote,novote,novote,novote,novote,2,1,novote,3,4,1,2,1,0,6
 5845965bn49a965bnzzf9-f965bn09-4000-9a965bn9965bn4-965bn1164c51ezz965bn3                     ,numerique,75011,Valide,2,3,3,3,3,4,2,4,3,4,10,0,2,5,3,0
 61b04ef6-965bnfczz-406b-9a965bn965bn0b-cd9906965bn1569e                     ,numerique,75011,Valide,3,4,2,4,4,4,4,4,4,3,10,0,1,2,7,0
 m965bnm4ntjkytkznjkwowvimgm0mwzmyze4nzm965bnndnkmzzlnjljnddlyq== ,numerique,75011,Valide,2,3,novote,novote,novote,novote,1,4,novote,2,5,1,2,1,1,5
 c318451845e845-1b9a965bn1-4165-9a965bnc93-8454e8451b845d39df                     ,numerique,75011,Valide,3,1,2,3,3,2,3,4,1,1,10,3,2,4,1,0
 d4zz1c0ff-84509c-454f-9a965bn4ef-5zz5dc845zz965bnc845cd                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 nguyzguxmjrmnzlkyzhkzjrjmzfmnje3yjjlytcymz9a965bn0yzljzwrimq== ,numerique,75011,Valide,2,novote,2,novote,novote,1,1,novote,novote,novote,4,2,2,0,0,6
 ztdlogexmwixndfhztuxote4nwi3ndixmjnhmtuxnzcyntdlndywo9a965bn== ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 33965bn9a965bn1f41-1845bd-4845965bnzz-909a965bne-e940f150db6c                     ,numerique,75011,Valide,2,3,1,3,4,4,4,3,4,2,10,1,2,3,4,0
 bzzbff5965bne-3eb3-49a965bn4zz-845965bn845d-3b965bn3984539449a965bn9                     ,numerique,75011,Valide,1,novote,novote,novote,novote,novote,1,novote,novote,1,3,3,0,0,0,7
 965bn468455014-zz9a965bnzz1-4965bnd9-9zz845f-0443cc1zzzzbf3                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 48458450czzzz9-965bn6zzzz-4zz6c*yzze845-845b09a965bne3f1f419                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 be019cbd-cfd5-444f-9a965bn64e-06b845965bnd84531845cb                     ,numerique,75011,Valide,novote,1,novote,1,novote,1,1,novote,novote,novote,4,4,0,0,0,6
 f568454c01-136c-449a965bnb-9a965bn965bn0e-f6f40845845c845100                     ,numerique,75011,Valide,1,2,1,1,2,2,2,2,2,2,10,3,7,0,0,0
 m965bnmyzdy4nti4n965bnnlzgzmnwrmmmy965bnmgrinzg3ztmxzjg965bny965bnvhnwjjmg== ,numerique,75011,Valide,1,novote,novote,1,novote,1,1,1,novote,novote,5,5,0,0,0,5
 dc50596b-e6zz965bn-4110*y331-e193e63bc666                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 mze5mmq3nmu0mwe965bnmtvizjuynzk4mt9a965bnzmt9a965bnzognizdllzjy0ytbkn9a965bn== ,numerique,75011,Valide,novote,novote,2,novote,novote,novote,2,2,novote,1,4,1,3,0,0,6
 zzeb9eff9a965bn-zzzz8454-46bc*yd845b-6f965bn965bnd343965bndff                     ,numerique,75011,Valide,4,2,1,4,4,4,1,1,1,1,10,5,1,0,4,0
 d19f09a965bncf-845845f9-4e44-845136-e098453zzf69a965bn965bn845e                     ,numerique,75011,Valide,novote,2,3,1,1,2,4,2,novote,4,8,2,3,1,2,2
 d845zz6bcdf-ef59a965bn-4e11*ydd3-5zz4e9a965bn35zz6b59                     ,numerique,75011,Valide,novote,novote,2,4,4,4,1,4,novote,novote,6,1,1,0,4,4
 59a965bn169a965bnbzz9a965bn-84549a965bn1-4c99a965bn-9b5845-9a965bn6df9a965bn49a965bnb6965bnfb                     ,numerique,75011,Valide,2,novote,2,2,novote,novote,2,4,novote,2,6,0,5,0,1,4
 d03fee41-965bnd39-4965bn43-845351-36d845zz096f4d845                     ,numerique,75011,Valide,4,4,novote,4,novote,4,1,4,4,novote,7,1,0,0,6,3
 fbdef49a965bnd-16b965bn-41ce-9b64-ebbfd9ezz6zzd9a965bn                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 9a965bn5zzced3f-965bn9a965bn5d-41e6*y9a965bn9965bn-0zz65zz4b655bb                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 965bne04c11b-3965bn4b-45f965bn-9d5845-4184509a965bnd965bn9660b                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,4,novote,1,3,2,0,0,1,7
 1f8453845611-534845-4965bn3c-99a965bn1zz-43169934b9a965bn9a965bne                     ,numerique,75011,Valide,1,4,4,3,4,4,4,4,4,novote,9,1,0,1,7,1
 ntzmnwzkoti4mjlkodvlyj9a965bn3zjy0mmuxnjjjnzmzyj9a965bn965bnytc5ndyxng== ,numerique,75011,Valide,1,2,2,2,novote,2,3,novote,1,2,8,2,5,1,0,2
 fzz1509a965bnb9a965bn-3b965bn9-4zzfe*y93d-8450163d9a965bnzz559zz                     ,numerique,75011,Valide,2,4,1,4,4,1,2,2,4,2,10,2,4,0,4,0
 ztqzztuwmtfkzgzlzjjhnmmxmzg3zwu965bnmzhknwq4yjbjnwu5zd9a965bnxz9a965bn== ,numerique,75011,Valide,1,2,1,2,3,3,4,3,3,2,10,2,3,4,1,0
 yjywowi3nmi0ntziztexymfizme3yzrmnjuwndk3zjzkntuyngu1o9a965bn== ,numerique,75011,Valide,3,4,2,2,2,3,4,3,4,2,10,0,4,3,3,0
 4bfd1965bnzz1-965bn4zz9a965bn-4zzd6-9c33-ffd965bn14468459a965bn1f                     ,numerique,75011,Valide,novote,1,2,2,2,2,2,novote,2,3,8,1,6,1,0,2
 01845fcef5-6051-41b9*yzz1zz-6965bn845845ccd1965bn9965bn9                     ,numerique,75011,Valide,2,1,1,novote,novote,novote,4,novote,novote,novote,4,2,1,0,1,6
 zz84545563b-965bn39a965bne-439f-84544f-59a965bn65195cd961                     ,numerique,75011,Valide,novote,novote,3,novote,novote,novote,1,3,novote,3,4,1,0,3,0,6
 4ee451zz3-f46965bn-46zz965bn*y8450e*ybeeeb9cb965bn10                     ,numerique,75011,Valide,3,1,1,2,2,4,4,3,3,2,10,2,3,3,2,0
 d5ee965bn4e3*y0zz0-48454d-9a965bnef965bn-f0b845965bn9416b965bnd                     ,numerique,75011,Valide,2,1,2,3,3,3,3,2,novote,2,9,1,4,4,0,1
 9a965bn9a965bnzz3ddb9-f8454d-44db*y596-965bn965bncc965bnzzzzzz845czz0                     ,numerique,75011,Valide,2,3,1,3,3,4,1,3,2,3,10,2,2,5,1,0
 zge3ytbjyjkzzdzhmgq3yjc965bnztqyyzq1ndmxogfkzd9a965bn4ztqyztrjzq== ,numerique,75011,Valide,novote,novote,1,novote,novote,novote,2,2,novote,1,4,2,2,0,0,6
 mmnjnjcxnge4zdfiytiwmjhhmti0y965bnjjm965bnm4mjg4nmrmyzcwytvmn9a965bn== ,numerique,75011,Valide,2,4,3,novote,novote,novote,1,1,novote,2,6,2,2,1,1,4
 e49a965bn09a965bnb9a965bn6*yb3zz-49f965bn-99a965bnf5-59e9f9a965bn9a965bnzzb9zz965bn                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 n965bni0mtbiowq3y965bnywmjm3nwy0otq3mtbmzjjlztfimdnkywewy965bnu5m9a965bn== ,numerique,75011,Valide,3,3,1,1,1,3,4,2,1,2,10,4,2,3,1,0
 4cec95b6-6d3c-49a965bn3965bn-9a965bn08459*y514bd965bn664f5                     ,numerique,75011,Valide,2,3,1,1,2,1,3,3,2,1,10,4,3,3,0,0
 f9a965bn845845965bn965bn6965bn-d84514-4096*yd965bn0-56965bncbe1364f3                     ,numerique,75011,Valide,1,3,2,3,4,4,1,4,4,1,10,3,1,2,4,0
 04bd50e9-16d9a965bn-40bd-845f9a965bn4-ezz4b03d14fd0                     ,numerique,75011,Valide,2,2,1,1,4,2,1,2,3,4,10,3,4,1,2,0
 zzzzf46965bn9a965bne-0cee-4zz33-9a965bnfed-e64339a965bn15ee55                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,4,novote,novote,2,1,0,0,1,8
 34965bnzzf359-ec09a965bn-41845f*yzz845b-59a965bnc5965bn965bn965bn49969                     ,numerique,75011,Valide,1,novote,2,novote,novote,novote,2,2,novote,2,5,1,4,0,0,5
 331zz8456e9a965bn-zzc0b-4fdc-910965bn-3df9a965bnd5b6845fb9                     ,numerique,75011,Valide,novote,1,1,novote,novote,novote,4,novote,novote,1,4,3,0,0,1,6
 zz94845845c9965bn-9b0e-4ezz9*y69zz-14965bn84549a965bn965bnc69a965bn965bnb                     ,numerique,75011,Valide,4,2,1,3,4,4,4,4,2,1,10,2,2,1,5,0
 33bc6f6c-40c1-4bbzz-845c61-165dzzc41965bn334                     ,numerique,75011,Valide,1,novote,2,3,3,3,4,2,3,3,9,1,2,5,1,1
 f9a965bnc61513-zz3f965bn-4b965bne*y1965bn5-43fd4e4ezz9ezz                     ,numerique,75011,Valide,4,4,4,4,4,4,1,4,4,4,10,1,0,0,9,0
 fzz965bn41845965bn4*y1965bn3-458459a965bn*y344-6f61cd965bnzzef965bnzz                     ,numerique,75011,Valide,2,2,1,2,3,4,3,3,1,3,10,2,3,4,1,0
 ntvly965bny3odq0nmm3ywyymjjhzty5ymixytmymze4mjcwyjqxytg5m9a965bn== ,numerique,75011,Valide,3,novote,1,novote,3,3,2,3,3,novote,7,1,1,5,0,3
 845c15965bn449a965bn-d1zz9a965bn-41d845-9zz9a965bnb-5965bn965bnezz3f9a965bnc965bnc4                     ,numerique,75011,Valide,2,2,2,1,2,2,1,2,1,2,10,3,7,0,0,0
 9a965bn6zzezzd845845-e98454-43db-9a965bn6f9a965bn-fzz3965bn199db03c                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 8458459c5c6c-546c-49b9*y9a965bne9-dbd03zz494zze1                     ,numerique,75011,Valide,2,2,novote,1,2,novote,4,2,2,3,8,1,5,1,1,2
 zmm1ytnkmdm4mzg4ntmwmzg0n965bnvhztdimjljowm0y965bnzjoduxztqznw== ,numerique,75011,Valide,2,novote,novote,novote,novote,novote,2,2,2,novote,4,0,4,0,0,6
 cd5965bn9a965bne50-09a965bn0f-4e49a965bn-845199a965bn-ccd845845419dee9                     ,numerique,75011,Valide,4,1,4,1,1,4,2,4,1,4,10,4,1,0,5,0
 31de8455845zz-965bnf59a965bn-4054-9a965bnb5d-e5845f3d9a965bnedc845845                     ,numerique,75011,Valide,2,1,2,1,2,2,2,1,2,3,10,3,6,1,0,0
 1965bn66b959*y84509a965bn-4d5e-9409a965bn-0bf398453965bn34zzb                     ,numerique,75011,Valide,2,2,2,2,2,2,4,4,3,1,10,1,6,1,2,0
 1bc1d965bnbb-845b9e-4d845f-8459ec-8456ebebbef9a965bn53                     ,numerique,75011,Valide,3,2,2,2,2,3,2,4,1,2,10,1,6,2,1,0
 9a965bnc5zz965bn4965bnc-965bne54-4bfzz-9a965bnezzd-9e99151e31e4                     ,numerique,75011,Valide,novote,4,4,novote,novote,novote,2,4,novote,novote,4,0,1,0,3,6
 965bnb9a965bn09a965bn9bzz-84561d-438453-9e0zz-6ebcd55845cbf5                     ,numerique,75011,Valide,2,3,3,1,3,3,2,3,2,2,10,1,4,5,0,0
 d3e9a965bn5b43-19965bnd-4311-995e-84556364e369a965bn59a965bn                     ,numerique,75011,Valide,2,2,1,1,2,3,2,1,novote,2,9,3,5,1,0,1
 mdm5mjfimmjimdzjytkzodzhztc1mddlmgu5mmjjzgiyotc5mdhhnq== ,numerique,75011,Valide,3,1,2,1,2,1,2,2,1,2,10,4,5,1,0,0
 c8456bc8459a965bn965bn-9a965bn965bn56-4965bne1*y9d965bn-845fbfb9a965bnzz61f3845                     ,numerique,75011,Valide,novote,novote,1,novote,novote,novote,1,1,novote,1,4,4,0,0,0,6
 mgjmnd9a965bn1mty1zjhmngezyzq965bny965bnqwyzq0nmrin965bnywyjk965bnmgzlywexyq== ,numerique,75011,Valide,3,novote,3,novote,3,novote,3,novote,novote,novote,4,0,0,4,0,6
 zze5f3900*y0e845-4b845845-845544-c3zz5845d6zz600965bn                     ,numerique,75011,Valide,3,1,1,1,2,1,2,1,1,1,10,7,2,1,0,0
 bb845f139a965bn9-1f9zz-4034*yeed-99e406zze41e0                     ,numerique,75011,Valide,3,3,3,4,4,4,4,4,4,4,10,0,0,3,7,0
 3c6c19a965bn65-fb8459a965bn-44965bn3-9a965bn9a965bn56-dzzcc59a965bncfzzbb6                     ,numerique,75011,Valide,novote,3,2,novote,novote,novote,4,1,3,1,6,2,1,2,1,4
 ztq4yjjmotm4nzbizdjmognjzdu5otuxndm965bnzjmwotq4zjc965bnotfjm9a965bn== ,numerique,75011,Valide,1,1,1,1,1,3,4,4,4,1,10,6,0,1,3,0
 f5965bn63cb4-f19a965bn5-4c1845-8455cc-9a965bn5zz845de1bfd965bn1                     ,numerique,75011,Valide,1,4,1,4,4,4,4,3,2,4,10,2,1,1,6,0
 84551zz63zzb-c951-43e4-845965bn9a965bn0-611f384548455efc                     ,numerique,75011,Valide,3,3,1,3,3,3,1,4,3,2,10,2,1,6,1,0
 ywe965bnztqzmzzlmtc5ntq5nmq4ymy1mdniymi0mdrhzmvjntjhnwuyng== ,numerique,75011,Valide,2,1,2,2,3,1,3,novote,1,2,9,3,4,2,0,1
 845905zz965bnbf-c443-4495-9cdzz-40ed9a965bnf6965bnzz6zzb                     ,numerique,75011,Valide,2,2,2,novote,novote,novote,1,novote,novote,novote,4,1,3,0,0,6
 13cdfzz95-3f1965bn-4zz90-9f845c-d9a965bn4b19a965bn95c965bn55                     ,numerique,75011,Valide,3,3,1,3,2,3,4,3,3,3,10,1,1,7,1,0
 ngu5ntfknjg4mdjimgfhyti5mde3ogu965bnztc0od9a965bnxzdmzy965bnuyowrkzq== ,numerique,75011,Valide,3,2,2,3,4,3,4,4,4,3,10,0,2,4,4,0
 845fb9e513-ezz04-441e-84553b-3e9c965bn9a965bn965bn6zz965bn60                     ,numerique,75011,Valide,2,3,3,4,3,3,3,3,4,3,10,0,1,7,2,0
 zgmyogzmmjuzzjm3nwzkzwjkzgyyndmxyzjkotjlm965bniwzgzjowfiyq== ,numerique,75011,Valide,3,3,1,novote,novote,novote,2,1,novote,novote,5,2,1,2,0,5
 4965bndfzzc4e-668459a965bn-4f46-8451f965bn-9f51f9a965bn65965bn6ezz                     ,numerique,75011,Valide,3,4,4,4,4,4,3,4,4,3,10,0,0,3,7,0
 otdjy965bny3mgjkngjhnzhmytlimtrhzjmzmzbhmdnjyjqyzdezytyymg== ,numerique,75011,Valide,3,1,2,4,4,4,4,2,3,2,10,1,3,2,4,0
 nzkzmju1m965bny1njhhodizogjmodzmotm4yjkwm965bnzimzm5mdgwmjfhoq== ,numerique,75011,Valide,1,novote,1,1,novote,novote,2,novote,novote,novote,4,3,1,0,0,6
 9a965bn30909a965bn46-e0845e-4509a965bn-9d14-f845845845561c5zz4e                     ,numerique,75011,Valide,4,3,3,2,2,2,1,4,1,4,10,2,3,2,3,0
 y965bnq0ndrlzgrmmdm965bnyzflzgm0yme1zdbhogy1mjizodzjzjljmdfinq== ,numerique,75011,Valide,2,novote,1,2,novote,1,1,novote,2,1,7,4,3,0,0,3
 b6d9db845c-1b8459a965bn-4zzzzd-845f965bn9-5c1zzfc6zz3zz3c                     ,numerique,75011,Valide,1,novote,novote,novote,4,novote,4,4,novote,novote,4,1,0,0,3,6
 16411zz4e-zzd965bn5-4e0d-9e965bn0-f0c6965bn9a965bn698459ce                     ,numerique,75011,Valide,2,3,1,1,3,2,4,3,3,1,10,3,2,4,1,0
 955ed845b3-4d93-4e3965bn-9a965bn0dzz-6efd5zz305564                     ,numerique,75011,Valide,1,3,2,1,4,3,3,4,2,2,10,2,3,3,2,0
 f965bn49a965bncb8456-6zzec-48451845*yd40-14zz41ee49a965bn965bn5e                     ,numerique,75011,Valide,novote,novote,novote,novote,novote,novote,1,3,4,2,4,1,1,1,1,6
 9eb845965bn59a965bnb-zz59e-4965bn845c-845144-03965bn845314f455845                     ,numerique,75011,Valide,2,2,2,2,3,3,2,3,4,2,10,0,6,3,1,0
 ddzzce11965bn-c4845e-446845-9a965bn8455c-c4cf5845909493                     ,numerique,75011,Valide,2,novote,1,2,novote,novote,2,novote,novote,1,5,2,3,0,0,5
 9646965bn09a965bn845-dfzz9a965bn-4c34*y0f9-9a965bnb499a965bnbd965bn19845zz                     ,numerique,75011,Valide,1,novote,1,novote,novote,novote,1,novote,novote,1,4,4,0,0,0,6
 9a965bnzz9ebef965bn-9e43-49a965bn59a965bn-8459a965bnf1-zz440d1965bn9a965bnzzf49a965bn                     ,numerique,75011,Valide,novote,novote,1,novote,novote,novote,2,3,novote,1,4,2,1,1,0,6
 zjeyntc3mgfjzmu4y965bnrkowjjytzkzgu1ztflmdu965bnmgy4nmu4ztviyg== ,numerique,75011,Valide,novote,2,1,1,novote,novote,2,novote,1,3,6,3,2,1,0,4
 e3dbf4d9a965bn-fbcd-4965bne9a965bn-9d9a965bn845-0f105e845f8450bb                     ,numerique,75011,Valide,2,3,1,1,3,2,2,4,3,3,10,2,3,4,1,0
 b4e3zz116-55965bn965bn-45zz965bn-9a965bn9a965bnbf-59zz8454e6093845zz                     ,numerique,75011,Valide,2,2,1,3,3,3,4,2,2,1,10,2,4,3,1,0
 695965bned965bnb-4zzfb-4309-9c36-4f444119a965bnc1845b                     ,numerique,75011,Valide,1,novote,novote,1,novote,novote,4,1,novote,2,5,3,1,0,1,5
 ytjlnzc4mzu1odfjmtm1njcyotkwy965bnyxyzg5ymuzotcxytgwmwi4mw== ,numerique,75011,Valide,4,1,4,3,2,3,1,1,1,1,10,5,1,2,2,0
 mtbmymeyzdlmndlmytm965bnztfjn965bnyxyzkwztbindqynwmynjlkyzfhng== ,numerique,75011,Valide,2,novote,2,1,novote,novote,1,novote,novote,novote,4,2,2,0,0,6
 ote965bnztbhzjy0ndvkztu1ngzhyju965bnndu0zdljzdy4ntzkytnlymflnw== ,numerique,75011,Valide,1,novote,novote,novote,novote,1,1,novote,novote,1,4,4,0,0,0,6
 yzgzztu1ytriztg0ytbjzji1m965bnuxymmynzzjyzg5ntiyn965bnvhnzlmz9a965bn== ,numerique,75011,Valide,1,3,1,1,2,1,4,4,3,3,10,4,1,3,2,0
 d3b9845bbc-909a965bnc-49d845-9a965bnfb0-5055e845b84509a965bn4965bn                     ,numerique,75011,Valide,2,2,novote,2,novote,2,3,1,novote,2,7,1,5,1,0,3
