ID,Urne,QR-Code,Categorie,1 - Developper les stationnements velos dans le 19e,2 - Faciliter les deplacements des pietons et des cyclistes,3 - Marcher et pedaler en toute securite,4 - Destination 2024 : le 19e a l heure du sport,5 - Modernisons nos equipements pour faire du sport ensemble,6 - Faire vivre l inclusion dans le 19e,7 - Soutenons le dynamisme associatif et solidaire de nos quartiers,8 - Rafraichir la ville et promouvoir la biodiversite,"9 - Cours vegetalisees, musique et lecture pour mieux vivre a l ecole",10 - Plus belles nos ecoles : de la nature et du ciel bleu,"11 - Art, patrimoine et couleur : le 19e plus culturel",12 - Embellir et illuminer les rues et jardins de nos quartiers,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
58336,U75-003,2022AR19B,Valide,novote,1,1,novote,1,1,novote,1,novote,novote,novote,1,6,6,0,0,0,6
58346,U19-004,2022AR19A,Valide,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
58366,U19-001,2022AR19A,Valide,2,1,1,2,2,2,2,1,2,3,1,3,12,4,6,2,0,0
58409,U19-004,2022AR19A,Valide,2,2,2,3,3,2,2,1,2,1,2,3,12,2,7,3,0,0
58420,U19-004,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
58432,U19-001,2022AR19B,Valide,3,3,3,2,2,2,1,1,2,3,1,2,12,3,5,4,0,0
58455,U19-001,2022AR19A,Valide,2,2,2,2,2,2,2,2,2,1,2,2,12,1,11,0,0,0
58467,U19-001,2022AR19A,Valide,4,novote,novote,2,2,1,1,novote,novote,novote,novote,novote,5,2,2,0,1,7
58477,U19-004,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
58489,U19-004,2022AR19A,Valide,1,1,1,1,1,novote,novote,novote,novote,1,1,1,8,8,0,0,0,4
58501,U75-003,2022AR19B,Valide,1,2,2,novote,novote,1,2,1,1,1,1,4,10,6,3,0,1,2
58508,U19-004,2022AR19A,Valide,1,1,1,2,3,3,3,3,3,2,3,3,12,3,2,7,0,0
58520,U19-001,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
58538,U19-001,2022AR19A,Valide,1,1,1,2,2,1,1,1,1,2,2,1,12,8,4,0,0,0
58557,U19-004,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,novote,1,novote,novote,1,4,4,0,0,0,8
58566,U19-046,2022AR19B,Valide,1,1,3,4,1,1,4,1,2,2,3,3,12,5,2,3,2,0
58567,U19-004,2022AR19A,Valide,1,1,1,1,1,1,novote,novote,novote,novote,novote,1,7,7,0,0,0,5
58582,U19-004,2022AR19A,Valide,4,novote,novote,novote,3,novote,4,novote,novote,2,novote,novote,4,0,1,1,2,8
58605,U19-011,2022AR19A,Valide,3,3,3,2,2,1,1,2,1,1,1,2,12,5,4,3,0,0
58616,U19-015,2022AR19A,Valide,novote,novote,novote,2,1,4,3,3,2,2,3,2,9,1,4,3,1,3
58638,U19-001,2022AR19A,Valide,2,3,2,1,1,1,1,2,1,2,3,1,12,6,4,2,0,0
58645,U75-002,2022AR19A,Valide,2,1,1,3,3,1,3,1,2,1,2,4,12,5,3,3,1,0
58649,U19-001,2022AR19A,Valide,1,2,1,2,1,1,1,1,1,2,2,1,12,8,4,0,0,0
58651,U19-003,2022AR19A,Valide,novote,novote,novote,novote,1,novote,1,novote,1,novote,novote,1,4,4,0,0,0,8
58655,U19-045,2022AR19B,Nul,4,3 4,4,4,3,4,3,4,3,3,3,2,11,0,1,5,5,0
58678,U19-004,2022AR19A,Valide,1,1,1,1,1,1,1,novote,1,1,1,novote,10,10,0,0,0,2
58694,U19-001,2022AR19A,Valide,1,1,1,2,1,1,1,1,2,2,2,2,12,7,5,0,0,0
58711,U19-046,2022AR19B,Valide,1,4,2,3,2,2,3,3,1,3,4,3,12,2,3,5,2,0
58716,U19-001,2022AR19A,Valide,novote,novote,1,novote,novote,novote,1,novote,1,novote,novote,1,4,4,0,0,0,8
58725,U19-015,2022AR19A,Valide,novote,novote,novote,novote,novote,1,novote,1,1,novote,1,novote,4,4,0,0,0,8
58732,U19-003,2022AR19A,Valide,2,1,2,4,3,novote,2,1,4,3,4,2,11,2,4,2,3,1
58751,U19-001,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
58753,U75-005,2022AR19B,Valide,2,2,2,3,3,2,2,1,2,2,2,2,12,1,9,2,0,0
58779,U19-003,2022AR19A,Valide,1,2,2,2,1,2,2,1,1,2,3,2,12,4,7,1,0,0
58802,U19-003,2022AR19A,Valide,3,3,3,3,1,1,2,2,1,1,2,2,12,4,4,4,0,0
58812,U19-001,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
58832,U19-046,2022AR19B,Valide,4,1,3,1,2,2,3,4,1,4,2,3,12,3,3,3,3,0
58835,U19-001,2022AR19A,Valide,novote,2,novote,1,novote,1,novote,novote,2,novote,novote,novote,4,2,2,0,0,8
58853,U19-046,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,4,4,0,0,0,8
58861,U19-001,2022AR19B,Valide,1,1,1,1,1,1,1,1,2,2,2,1,12,9,3,0,0,0
58870,U19-045,2022AR19A,Valide,3,1,1,1,3,4,4,3,3,3,3,2,12,3,1,6,2,0
58876,U19-046,2022AR19B,Valide,3,2,2,1,1,4,4,4,novote,4,4,4,11,2,2,1,6,1
58882,U19-011,2022AR19A,Valide,2,1,1,1,novote,novote,1,2,2,2,2,2,10,4,6,0,0,2
58895,U19-028,2022AR19A,Valide,2,1,1,3,2,3,3,2,3,1,2,1,12,4,4,4,0,0
58897,U19-026,2022AR19B,Nul,novote,novote,novote,1,novote,1,novote,novote,novote,1,novote,novote,3,3,0,0,0,9
58898,U19-001,2022AR19B,Valide,2,1,1,2,1,2,2,1,1,2,2,2,12,5,7,0,0,0
58899,U19-003,2022AR19A,Valide,4,4,4,1,1,2,1,1,1,2,1,1,12,7,2,0,3,0
58918,U19-001,2022AR19B,Valide,1,1,1,4,3,1,1,3,1,1,3,3,12,7,0,4,1,0
58935,U19-004,2022AR19A,Valide,1,1,1,1,1,1,1,1,novote,1,1,novote,10,10,0,0,0,2
58949,U19-001,2022AR19A,Valide,1,novote,novote,novote,novote,novote,2,novote,1,novote,2,1,5,3,2,0,0,7
58961,U19-001,2022AR19A,Valide,1,1,1,novote,2,2,1,2,1,2,2,2,11,5,6,0,0,1
58966,U19-003,2022AR19A,Valide,novote,2,novote,novote,novote,1,novote,novote,novote,2,2,novote,4,1,3,0,0,8
58973,U19-011,2022AR19A,Valide,4,4,4,3,4,3,1,1,2,2,4,3,12,2,2,3,5,0
58988,U75-003,2022AR19B,Valide,1,1,2,1,1,2,2,2,2,1,2,1,12,6,6,0,0,0
58998,U19-004,2022AR19A,Valide,4,3,novote,1,1,1,2,novote,novote,novote,novote,novote,6,3,1,1,1,6
59027,U75-003,2022AR19B,Valide,2,2,2,3,2,2,2,1,3,novote,1,novote,10,2,6,2,0,2
59032,U19-003,2022AR19A,Valide,1,1,1,1,2,1,1,1,1,2,1,3,12,9,2,1,0,0
59034,U19-004,2022AR19A,Valide,novote,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,8
59044,U19-003,2022AR19A,Nul,1 2,1 2,1 2,1 2,1 2,1 2,1 2,1 2,1 2,1 2,1 2,1 2,0,0,0,0,0,0
59064,U19-004,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
59073,U19-001,2022AR19B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
59081,U19-001,2022AR19A,Valide,novote,novote,novote,1,novote,1,1,1,novote,novote,novote,novote,4,4,0,0,0,8
59094,U19-004,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
59113,U75-003,2022AR19B,Valide,1,1,novote,1,1,1,1,1,1,2,1,1,11,10,1,0,0,1
59119,U19-001,2022AR19A,Valide,2,1,1,2,2,3,2,2,2,2,2,1,12,3,8,1,0,0
59135,U19-013,2022AR19A,Valide,novote,1,1,1,novote,1,1,1,1,1,1,1,10,10,0,0,0,2
59169,U19-004,2022AR19A,Nul,novote,novote,novote,novote,novote,1,novote,novote,1,novote,novote,1,3,3,0,0,0,9
59171,U19-001,2022AR19B,Valide,1,2,2,3,3,3,4,1,1,1,2,1,12,5,3,3,1,0
59181,U19-001,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
59199,U19-001,2022AR19A,Valide,novote,novote,novote,novote,novote,novote,1,1,1,1,1,1,6,6,0,0,0,6
59203,U19-004,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,8
59212,U19-001,2022AR19A,Valide,1,1,2,2,2,1,2,1,2,2,1,2,12,5,7,0,0,0
59221,U19-013,2022AR19A,Valide,1,1,1,2,novote,2,2,3,1,1,2,3,11,5,4,2,0,1
59239,U19-004,2022AR19A,Valide,1,1,1,1,1,novote,novote,1,novote,novote,novote,1,7,7,0,0,0,5
59242,U19-002,2022AR19A,Valide,1,1,1,2,novote,novote,novote,1,2,1,novote,2,8,5,3,0,0,4
59244,U19-013,2022AR19A,Valide,2,2,2,2,2,novote,2,2,1,1,1,1,11,4,7,0,0,1
59251,U19-001,2022AR19A,Nul,4,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,0,0,0,1,11
59259,U75-003,2022AR19B,Valide,novote,novote,novote,1,novote,1,1,novote,novote,novote,novote,1,4,4,0,0,0,8
59265,U19-015,2022AR19A,Valide,novote,1,1,novote,novote,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,8
59266,U19-003,2022AR19A,Valide,novote,novote,novote,1,1,1,novote,2,novote,novote,novote,novote,4,3,1,0,0,8
59277,U19-015,2022AR19A,Nul,1,1,1,4,3,1,1,2,1 2,2,2,1,11,6,3,1,1,0
59294,U19-001,2022AR19B,Valide,novote,novote,1,novote,1,novote,novote,novote,novote,2,novote,1,4,3,1,0,0,8
59308,U19-006,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,novote,1,1,novote,novote,4,4,0,0,0,8
59312,U19-001,2022AR19A,Nul,1,1,1,4,4,1 2,1 2,1,2,2,3,3,10,4,2,2,2,0
59323,U19-001,2022AR19A,Valide,1,1,1,3,3,3,3,1,4,4,1,1,12,6,0,4,2,0
59334,U19-001,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
59345,U19-015,2022AR19A,Valide,1,1,1,novote,novote,1,novote,1,novote,novote,novote,novote,5,5,0,0,0,7
59356,U19-004,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,1,1,5,5,0,0,0,7
59366,U19-004,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
59378,U19-001,2022AR19A,Valide,4,4,novote,4,4,1,1,novote,1,novote,novote,4,8,3,0,0,5,4
59381,U19-002,2022AR19A,Valide,novote,novote,novote,1,1,1,1,1,1,1,novote,1,8,8,0,0,0,4
59390,U19-001,2022AR19A,Valide,4,4,4,4,4,1,1,2,3,3,2,2,12,2,3,2,5,0
59414,U19-001,2022AR19A,Valide,2,2,2,4,novote,1,1,1,2,2,1,2,11,4,6,0,1,1
59417,U19-022,2022AR19A,Nul,3,1,2,1,3,3,1,2,1,2,3 4,4,11,4,3,3,1,0
59436,U19-004,2022AR19A,Nul,3,3,3,4,4,3,2,4,1,1 4,4,1,11,2,1,4,4,0
59444,U19-002,2022AR19A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,1,5,5,0,0,0,7
59457,U75-004,2022AR19B,Valide,2,1,1,2,1,2,2,1,2,2,3,3,12,4,6,2,0,0
59461,U19-001,2022AR19A,Valide,2,1,3,1,3,1,3,2,1,3,2,3,12,4,3,5,0,0
59467,U19-013,2022AR19A,Valide,4,4,4,novote,novote,novote,novote,1,2,2,1,1,8,3,2,0,3,4
59480,U19-004,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
59481,U19-002,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
59492,U19-011,2022AR19A,Valide,novote,novote,novote,novote,novote,novote,1,1,2,2,novote,2,5,2,3,0,0,7
59498,U19-003,2022AR19A,Nul,4,4,4,3,novote,1,1,2,1,1,1,2 3 4,10,5,1,1,3,1
59505,U19-001,2022AR19A,Valide,2,1,1,novote,novote,novote,1,1,1,novote,1,1,8,7,1,0,0,4
59516,U19-022,2022AR19A,Valide,1,novote,novote,novote,1,1,novote,1,novote,1,3,3,7,5,0,2,0,5
59537,U19-013,2022AR19A,Valide,4,4,3,3,2,2,1,4,2,4,4,1,12,2,3,2,5,0
59554,U19-001,2022AR19A,Valide,novote,novote,novote,novote,novote,2,1,novote,2,2,novote,novote,4,1,3,0,0,8
59564,U19-022,2022AR19A,Valide,4,3,novote,3,novote,3,novote,3,novote,3,novote,3,7,0,0,6,1,5
59566,U19-004,2022AR19A,Valide,novote,novote,novote,1,1,1,1,1,novote,novote,novote,novote,5,5,0,0,0,7
59590,U19-001,2022AR19A,Valide,1,1,1,1,1,1,novote,2,4,3,2,4,11,6,2,1,2,1
59600,U19-001,2022AR19A,Nul,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,3,3,0,0,0,9
59616,U19-001,2022AR19A,Valide,novote,novote,novote,novote,2,2,2,1,1,1,1,1,8,5,3,0,0,4
59617,U19-013,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
59627,U19-046,2022AR19B,Valide,1,4,3,1,2,4,2,3,3,1,2,3,12,3,3,4,2,0
59634,U19-001,2022AR19A,Valide,2,1,2,2,3,3,2,2,1,3,1,2,12,3,6,3,0,0
59661,U19-045,2022AR19B,Valide,4,4,4,4,4,4,4,4,4,4,4,4,12,0,0,0,12,0
59670,U19-001,2022AR19A,Valide,novote,novote,1,1,1,novote,novote,novote,1,novote,novote,novote,4,4,0,0,0,8
59682,U19-001,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,1,1,1,novote,novote,5,5,0,0,0,7
59692,U19-045,2022AR19A,Valide,1,1,1,3,3,1,1,2,3,3,2,2,12,5,3,4,0,0
59699,U19-022,2022AR19A,Valide,1,2,2,3,2,2,2,1,1,2,2,2,12,3,8,1,0,0
59705,U19-001,2022AR19A,Nul,1,novote,novote,novote,novote,1,1,novote,novote,novote,novote,novote,3,3,0,0,0,9
59712,U19-001,2022AR19A,Valide,novote,novote,1,novote,novote,novote,1,novote,novote,1,1,novote,4,4,0,0,0,8
59725,U19-013,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,novote,novote,10,10,0,0,0,2
59734,U19-004,2022AR19A,Valide,2,1,2,3,3,1,1,2,1,1,2,2,12,5,5,2,0,0
59739,U19-022,2022AR19A,Valide,2,1,1,1,1,1,1,1,1,1,2,2,12,9,3,0,0,0
59742,U75-003,2022AR19B,Valide,1,1,2,1,2,1,2,1,novote,1,2,2,11,6,5,0,0,1
59746,U19-004,2022AR19A,Valide,1,1,1,1,1,3,3,3,3,3,3,1,12,6,0,6,0,0
59759,U19-001,2022AR19A,Valide,novote,2,novote,novote,novote,2,2,novote,1,novote,novote,novote,4,1,3,0,0,8
59771,U19-003,2022AR19A,Valide,3,3,3,4,4,1,4,4,4,4,3,4,12,1,0,4,7,0
59804,U19-045,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
59824,U19-002,2022AR19A,Valide,2,2,2,2,3,3,3,1,3,4,4,4,12,1,4,4,3,0
59851,U19-001,2022AR19B,Valide,2,1,2,2,2,2,2,1,1,1,2,2,12,4,8,0,0,0
59877,U19-001,2022AR19A,Valide,novote,1,1,novote,1,1,1,novote,1,1,novote,novote,7,7,0,0,0,5
59893,U19-022,2022AR19A,Nul,novote,novote,novote,1,novote,novote,novote,novote,novote,1,novote,novote,2,2,0,0,0,10
59894,U19-013,2022AR19A,Valide,2,2,2,3,2,1,1,1,1,1,2,2,12,5,6,1,0,0
59914,U19-004,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
59931,U19-028,2022AR19A,Valide,4,4,1,1,1,1,2,1,1,1,1,2,12,8,2,0,2,0
59938,U19-001,2022AR19B,Valide,4,4,1,3,1,1,1,2,novote,novote,1,1,10,6,1,1,2,2
59964,U19-001,2022AR19A,Valide,1,1,1,1,2,1,1,2,2,2,1,2,12,7,5,0,0,0
59977,U19-001,2022AR19B,Valide,novote,novote,1,novote,novote,1,1,1,1,1,1,1,8,8,0,0,0,4
59978,U75-004,2022AR19B,Nul,3,3,2,2,1,2,2,1,2,2,3 4,novote,10,2,6,2,0,1
59979,U19-015,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,novote,novote,novote,1,1,4,4,0,0,0,8
59987,U75-002,2022AR19B,Valide,1,1,1,novote,novote,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
59991,U19-001,2022AR19A,Valide,1,2,3,2,3,3,1,4,2,3,1,2,12,3,4,4,1,0
60002,U19-001,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,1,1,1,novote,1,6,6,0,0,0,6
60003,U19-001,2022AR19A,Valide,1,1,1,1,2,1,2,1,1,1,2,3,12,8,3,1,0,0
60018,U19-001,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
60028,U19-015,2022AR19A,Valide,novote,novote,1,novote,1,novote,1,1,1,novote,novote,1,6,6,0,0,0,6
60031,U19-001,2022AR19B,Valide,3,2,1,3,2,2,2,1,1,1,3,1,12,5,4,3,0,0
60042,U19-001,2022AR19A,Valide,1,novote,novote,novote,novote,1,novote,1,novote,novote,1,novote,4,4,0,0,0,8
60044,U19-001,2022AR19A,Valide,4,3,4,3,4,3,3,2,3,3,1,2,12,1,2,6,3,0
60048,U19-003,2022AR19A,Valide,3,2,1,2,1,3,2,1,1,1,2,1,12,6,4,2,0,0
60057,U19-006,2022AR19A,Valide,1,1,1,3,1,2,1,1,1,1,2,3,12,8,2,2,0,0
60064,U75-003,2022AR19B,Valide,2,1,1,2,1,2,1,2,4,4,1,2,12,5,5,0,2,0
60067,U19-015,2022AR19A,Valide,1,2,2,3,3,2,2,1,1,1,2,1,12,5,5,2,0,0
60070,U19-001,2022AR19A,Valide,4,4,4,1,1,1,1,1,1,1,1,1,12,9,0,0,3,0
60083,U19-001,2022AR19A,Valide,2,2,1,2,2,1,1,1,2,4,1,3,12,5,5,1,1,0
60088,U19-004,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
60120,U19-001,2022AR19A,Valide,3,2,4,3,3,2,2,3,3,2,3,2,12,0,5,6,1,0
60134,U19-001,2022AR19A,Valide,2,novote,novote,2,novote,novote,1,novote,1,novote,novote,1,5,3,2,0,0,7
60144,U19-046,2022AR19B,Nul,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
60156,U19-046,2022AR19B,Valide,1,1,2,4,4,3,2,3,3,2,1,2,12,3,4,3,2,0
60173,U19-028,2022AR19A,Valide,novote,novote,novote,novote,novote,novote,1,1,novote,1,3,2,5,3,1,1,0,7
60187,U19-004,2022AR19A,Valide,novote,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,8
60191,U19-003,2022AR19A,Valide,novote,novote,novote,novote,novote,1,novote,1,novote,1,1,novote,4,4,0,0,0,8
60201,U19-001,2022AR19A,Valide,novote,1,2,novote,novote,novote,novote,1,2,1,novote,2,6,3,3,0,0,6
60226,U19-022,2022AR19A,Valide,1,1,novote,novote,novote,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,8
60235,U19-004,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
60238,U19-022,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,1,1,1,novote,novote,5,5,0,0,0,7
60257,U19-011,2022AR19A,Valide,novote,novote,2,novote,novote,2,1,novote,novote,2,novote,novote,4,1,3,0,0,8
60265,U19-001,2022AR19A,Valide,3,novote,novote,2,novote,novote,novote,2,2,novote,novote,2,5,0,4,1,0,7
60267,U19-001,2022AR19B,Valide,novote,1,novote,novote,novote,novote,1,1,novote,novote,1,novote,4,4,0,0,0,8
60288,U19-022,2022AR19B,Valide,2,2,4,4,3,1,2,2,2,4,4,4,12,1,5,1,5,0
60290,U19-003,2022AR19A,Valide,novote,2,novote,novote,novote,1,novote,2,novote,novote,novote,2,4,1,3,0,0,8
60300,U19-001,2022AR19A,Valide,novote,novote,1,novote,1,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,8
60307,U19-001,2022AR19A,Valide,2,1,2,3,3,2,1,1,1,2,2,4,12,4,5,2,1,0
60316,U19-001,2022AR19A,Valide,novote,novote,novote,1,novote,novote,novote,1,novote,1,1,novote,4,4,0,0,0,8
60329,U19-001,2022AR19A,Nul,1,1,2,3,1,2,1,1 2,1,2,1,2,11,6,4,1,0,0
60354,U19-001,2022AR19A,Valide,novote,novote,novote,4,4,1,4,4,3,3,4,novote,8,1,0,2,5,4
60360,U19-022,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
60367,U19-004,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,novote,novote,novote,1,1,4,4,0,0,0,8
60373,U19-001,2022AR19B,Valide,3,4,4,4,3,2,2,2,1,4,4,4,12,1,3,2,6,0
60378,U19-004,2022AR19A,Valide,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
60409,U19-004,2022AR19A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
60423,U19-028,2022AR19A,Valide,1,1,2,1,2,novote,novote,novote,1,1,2,1,9,6,3,0,0,3
60435,U19-001,2022AR19A,Valide,novote,novote,novote,novote,novote,novote,1,1,novote,2,novote,1,4,3,1,0,0,8
60438,U19-013,2022AR19A,Valide,2,2,1,2,2,2,2,1,1,1,2,1,12,5,7,0,0,0
60446,U19-004,2022AR19A,Valide,3,2,1,1,1,1,1,1,1,1,1,1,12,10,1,1,0,0
60458,U19-004,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
60468,U19-004,2022AR19A,Valide,novote,1,1,1,1,1,novote,novote,novote,novote,novote,novote,5,5,0,0,0,7
60482,U19-001,2022AR19A,Valide,2,1,novote,novote,novote,novote,1,4,2,1,1,3,8,4,2,1,1,4
60498,U19-046,2022AR19B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
60523,U19-015,2022AR19A,Nul,1,novote,novote,novote,1,novote,novote,1,novote,novote,novote,novote,3,3,0,0,0,9
60533,U19-001,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
60540,U19-046,2022AR19B,Valide,3,3,3,3,1,3,1,2,3,2,3,1,12,3,2,7,0,0
60548,U19-003,2022AR19A,Valide,1,1,1,2,2,1,1,1,2,1,1,1,12,9,3,0,0,0
60552,U19-004,2022AR19A,Valide,1,1,novote,novote,novote,1,1,novote,novote,1,1,novote,6,6,0,0,0,6
60561,U19-006,2022AR19A,Valide,novote,novote,novote,novote,novote,1,novote,1,novote,1,1,novote,4,4,0,0,0,8
60569,U75-003,2022AR19B,Valide,2,1,1,2,2,2,2,1,1,2,2,1,12,5,7,0,0,0
60571,U19-005,2022AR19A,Valide,3,2,1,3,3,2,1,4,4,3,4,4,12,2,2,4,4,0
60579,U19-001,2022AR19A,Valide,3,4,1,4,2,3,3,1,1,1,3,3,12,4,1,5,2,0
60603,U19-022,2022AR19A,Valide,2,2,2,2,2,3,2,2,2,2,2,2,12,0,11,1,0,0
60616,U19-001,2022AR19A,Nul,1 2,1,novote,novote,novote,novote,novote,novote,novote,novote,1,1,3,3,0,0,0,8
60627,U19-005,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
60631,U19-003,2022AR19A,Valide,novote,novote,novote,2,2,1,novote,novote,2,2,novote,novote,5,1,4,0,0,7
60646,U19-004,2022AR19A,Valide,novote,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,8
60660,U75-003,2022AR19B,Valide,1,1,1,4,4,1,2,1,1,3,1,1,12,8,1,1,2,0
60663,U19-001,2022AR19A,Nul,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,novote,3,3,0,0,0,9
60668,U19-028,2022AR19A,Valide,3,2,1,2,2,2,2,1,1,1,2,2,12,4,7,1,0,0
60678,U19-003,2022AR19A,Valide,novote,novote,novote,4,4,1,4,4,4,4,novote,4,8,1,0,0,7,4
60680,U19-001,2022AR19A,Valide,2,2,1,1,2,2,2,1,2,3,3,2,12,3,7,2,0,0
60687,U19-003,2022AR19A,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,1,2,2,4,2,2,0,0,8
60700,U19-015,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,8
60717,U19-001,2022AR19A,Valide,2,2,1,1,novote,2,2,1,2,2,2,1,11,4,7,0,0,1
60744,U19-001,2022AR19A,Valide,4,2,1,novote,novote,novote,novote,novote,4,4,novote,novote,5,1,1,0,3,7
60753,U19-013,2022AR19A,Valide,novote,1,1,1,novote,novote,1,novote,1,novote,novote,novote,5,5,0,0,0,7
60765,U19-004,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
60787,U19-028,2022AR19A,Valide,2,1,1,2,2,1,1,2,1,2,2,2,12,5,7,0,0,0
60797,U19-001,2022AR19B,Valide,3,2,2,2,novote,novote,novote,1,novote,2,novote,2,7,1,5,1,0,5
60803,U19-001,2022AR19A,Valide,2,2,1,2,3,3,2,2,1,1,2,1,12,4,6,2,0,0
60807,U19-001,2022AR19B,Valide,novote,novote,3,novote,1,2,2,1,novote,1,1,4,8,4,2,1,1,4
60814,U19-004,2022AR19A,Valide,2,2,1,2,2,1,1,1,2,1,2,1,12,6,6,0,0,0
60819,U19-001,2022AR19B,Nul,novote,novote,1,novote,novote,novote,novote,1,novote,1,novote,novote,3,3,0,0,0,9
60842,U19-001,2022AR19A,Valide,novote,novote,1,novote,novote,novote,novote,1,novote,novote,1,1,4,4,0,0,0,8
60844,U19-001,2022AR19A,Valide,3,3,2,2,3,2,2,1,2,2,2,1,12,2,7,3,0,0
60856,U19-004,2022AR19A,Valide,1,novote,novote,1,novote,novote,novote,novote,novote,1,1,novote,4,4,0,0,0,8
60857,U19-022,2022AR19A,Valide,2,3,1,1,2,4,1,3,1,1,1,1,12,7,2,2,1,0
60881,U19-015,2022AR19A,Nul,novote,novote,novote,novote,novote,novote,novote,1,1,novote,novote,novote,2,2,0,0,0,10
60889,U75-003,2022AR19B,Valide,2,novote,2,novote,novote,2,novote,novote,novote,novote,2,novote,4,0,4,0,0,8
60898,U19-001,2022AR19B,Valide,novote,novote,3,novote,2,novote,3,1,novote,novote,novote,novote,4,1,1,2,0,8
