ID,Urne,QR-Code,Categorie,1 - Installer du mobilier urbain sur les berges pour les sports de glisse,2 - Rendre l eglise St-Germain l Auxerrois accessible au PMR,3 - Poursuivre la refection des chaussees des Grands Boulevards,4 - Ameliorer le confort et l amenagement d etablissements scolaires,5 - Completer la renovation des arcades de la rue de Rivoli,6 - Ravaler la facade de l eglise St-Nicolas-des-Champs,7 - Rénover le petit tunnel de l ecluse du bassin de l Arsenal,8 - Restaurer la facade et les candelabres de l eglise des Blancs-Manteaux,9 - Restaurer le patrimoine de 3 eglises de Paris Centre,10 - Restaurer le toit et les decors de l eglise Ste-Elisabeth de Hongrie,11 - Restaurer les chapelles de l eglise St-Germain-l Auxerrois,12 - Restaurer les fontaines du Theatre Francais,13 - Restaurer les peintures de 2 eglises et tracer le chemin de Compostelle,14 - Remplacer et renover les bancs de Paris Centre,15 - Renover les reverberes du Louvre,16 - Vegetaliser temporairement la rue Greneta,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
116011,U01-011,2022AR01A,Valide,4,1,2,2,2,2,3,2,3,3,2,2,2,3,3,2,16,1,9,5,1,0
116095,U01-002,2022AR01B,Valide,1,2,1,1,2,2,3,3,3,2,3,3,2,2,3,2,16,3,7,6,0,0
116099,U01-007,2022AR01A,Valide,4,4,4,3,4,1,4,1,1,1,1,1,1,3,3,4,16,7,0,3,6,0
116117,U01-006,2022AR01B,Valide,novote,novote,1,1,novote,novote,1,novote,1,1,novote,novote,novote,2,novote,novote,6,5,1,0,0,10
116120,U01-003,2022AR01B,Valide,novote,novote,1,novote,1,novote,novote,novote,1,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,12
116124,U01-002,2022AR01B,Valide,1,1,2,1,2,3,2,1,2,1,3,2,1,2,3,3,16,6,6,4,0,0
116129,U01-012,2022AR01A,Valide,2,novote,novote,1,2,3,2,novote,novote,novote,novote,1,novote,1,novote,2,8,3,4,1,0,8
116152,U01-003,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,2,novote,novote,novote,novote,2,0,2,0,0,14
116164,U01-011,2022AR01A,Valide,3,3,2,2,3,3,3,4,4,4,4,2,2,1,3,2,16,1,5,6,4,0
116171,U01-006,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,1 2 3 4,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,15
116181,U01-012,2022AR01A,Valide,3,1,3,2,3,2,3,2,2,3,3,2,3,3,1,2,16,2,6,8,0,0
116188,U01-006,2022AR01B,Valide,1,2,2,2,2,novote,2,4,4,4,4,4,4,3,3,2,15,1,6,2,6,1
116197,U01-012,2022AR01A,Valide,4,2,2,1,2,2,2,1,1,1,1,2,1,2,2,2,16,6,9,0,1,0
116198,U01-003,2022AR01B,Valide,novote,1,novote,3,1,novote,novote,novote,novote,novote,1,novote,1,2,1,novote,7,5,1,1,0,9
116215,U01-011,2022AR01A,Valide,1,2,3,3,2,3,2,2,3,3,3,2,2,1,2,1,16,3,7,6,0,0
116228,U01-012,2022AR01A,Valide,4,2,2,1,2,novote,novote,novote,2,novote,novote,2,2,2,3,2,11,1,8,1,1,5
116239,U01-006,2022AR01B,Nul,2,novote,novote,novote,novote,novote,4,novote,novote,novote,novote,novote,novote,novote,novote,4,3,0,1,0,2,13
116247,U01-003,2022AR01B,Nul,1,1,1,1,1,4,1,4,1 4,3,2,1,1,1,novote,1,14,10,1,1,2,1
116281,U01-003,2022AR01A,Valide,1,novote,novote,1,novote,novote,1,novote,novote,novote,novote,novote,novote,1,novote,1,5,5,0,0,0,11
116282,U01-011,2022AR01A,Valide,2,1,4,1,4,2,2,1,1,1,1,4,1,1,4,2,16,8,4,0,4,0
116304,U01-006,2022AR01B,Valide,3,2,novote,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,2,2,6,0,5,1,0,10
116319,U01-003,2022AR01A,Valide,novote,novote,novote,2,novote,novote,1,novote,1,novote,novote,1,1,1,novote,novote,6,5,1,0,0,10
116336,U01-003,2022AR01A,Valide,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,1,0,0,0
116355,U01-003,2022AR01B,Valide,novote,novote,novote,1,1,1,novote,novote,novote,1,novote,1,novote,novote,novote,novote,5,5,0,0,0,11
116371,U01-012,2022AR01A,Valide,3,1,3,2,3,3,3,3,2,3,2,2,2,3,3,1,16,2,5,9,0,0
116377,U75-001,2022AR01B,Valide,1,1,2,1,2,3,1,3,3,3,3,2,4,1,3,1,16,6,3,6,1,0
116389,U01-003,2022AR01B,Valide,novote,1,1,novote,1,novote,novote,1,novote,novote,2,novote,2,1,novote,novote,7,5,2,0,0,9
116401,U01-003,2022AR01B,Valide,1,1,1,1,1,novote,novote,novote,1,novote,novote,1,1,novote,1,1,10,10,0,0,0,6
116406,U01-012,2022AR01A,Valide,novote,novote,2,2,2,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,4,0,4,0,0,12
116415,U01-006,2022AR01B,Valide,novote,novote,novote,1,novote,4,novote,novote,novote,novote,4,novote,4,novote,novote,novote,4,1,0,0,3,12
116418,U01-003,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
116447,U01-006,2022AR01B,Valide,1,4,1,1,4,4,4,4,4,4,4,4,4,1,2,4,16,4,1,0,11,0
116453,U01-003,2022AR01B,Valide,1,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,novote,novote,1,novote,4,4,0,0,0,12
116465,U01-011,2022AR01A,Nul,1,1,1,1,1,novote,1,1 3,1,novote,1,1,novote,1,novote,novote,10,10,0,0,0,5
116484,U01-012,2022AR01A,Nul,1 2,novote,novote,1,novote,novote,1,1 2,novote,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,12
116495,U75-001,2022AR01B,Nul,1,1,1,1,1,1,1,1,1,1,1,1 2,1,1,1,1,15,15,0,0,0,0
116522,U01-012,2022AR01A,Valide,2,1,3,2,2,2,1,4,4,3,4,2,4,2,4,2,16,2,7,2,5,0
116554,U01-012,2022AR01A,Nul,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,2 3,15,0,6,9,0,0
116558,U01-003,2022AR01A,Valide,novote,1,novote,1,novote,1,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,12
116568,U01-011,2022AR01A,Valide,2,2,3,1,2,3,2,3,3,3,3,3,2,2,3,2,16,1,7,8,0,0
116585,U01-012,2022AR01A,Valide,4,1,1,1,3,3,3,3,3,3,3,3,3,2,3,1,16,4,1,10,1,0
116591,U01-003,2022AR01A,Valide,4,2,2,3,4,4,3,4,4,4,4,3,4,2,4,2,16,0,4,3,9,0
116618,U01-002,2022AR01B,Valide,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,2,novote,2,novote,novote,4,2,2,0,0,12
116622,U01-006,2022AR01B,Valide,novote,1,novote,1,1,novote,novote,novote,novote,1,novote,novote,1,novote,novote,novote,5,5,0,0,0,11
116625,U01-003,2022AR01B,Valide,4,2,3,2,4,2,1,3,2,3,1,3,1,2,4,4,16,3,5,4,4,0
116631,U01-011,2022AR01A,Valide,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,16,8,8,0,0,0
116642,U01-003,2022AR01A,Valide,novote,1,novote,1,novote,novote,novote,2,novote,novote,novote,novote,novote,1,novote,novote,4,3,1,0,0,12
116710,U01-003,2022AR01B,Valide,novote,novote,2,novote,novote,novote,novote,novote,1,2,novote,novote,2,novote,novote,novote,4,1,3,0,0,12
116711,U01-012,2022AR01A,Valide,1,1,1,1,3,novote,2,2,2,2,2,3,3,3,3,3,15,4,5,6,0,1
116744,U01-003,2022AR01B,Valide,novote,novote,novote,1,novote,1,novote,novote,novote,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,12
116745,U01-012,2022AR01A,Valide,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,4,16,12,0,0,4,0
116763,U01-003,2022AR01B,Valide,1,1,novote,1,novote,novote,novote,novote,novote,novote,novote,1,novote,1,novote,novote,5,5,0,0,0,11
116777,U01-012,2022AR01A,Valide,1,1,2,1,3,3,3,3,3,3,3,3,3,1,3,1,16,5,1,10,0,0
116784,U01-006,2022AR01B,Valide,1,3,1,1,2,2,3,2,2,2,2,2,2,2,4,2,16,3,10,2,1,0
116830,U01-012,2022AR01A,Valide,3,1,4,3,2,4,novote,4,1,4,4,novote,4,4,4,2,14,2,2,2,8,2
116833,U01-002,2022AR01B,Valide,novote,novote,2,novote,novote,2,novote,novote,2,novote,novote,novote,1,novote,2,novote,5,1,4,0,0,11
116847,U01-003,2022AR01A,Valide,novote,1,2,novote,novote,2,novote,novote,novote,novote,2,novote,2,2,2,novote,7,1,6,0,0,9
116856,U01-011,2022AR01A,Valide,3,3,2,2,2,3,1,3,3,2,3,1,2,1,2,3,16,3,6,7,0,0
116867,U01-003,2022AR01A,Valide,novote,novote,3,novote,novote,novote,3,novote,3,novote,novote,novote,novote,3,novote,novote,4,0,0,4,0,12
116895,U01-012,2022AR01A,Valide,2,2,4,2,3,3,2,3,3,3,3,3,3,4,4,1,16,1,4,8,3,0
116897,U01-003,2022AR01A,Valide,1,novote,novote,novote,novote,novote,1,novote,2,novote,2,1,novote,1,novote,novote,6,4,2,0,0,10
116911,U01-003,2022AR01B,Valide,novote,1,1,novote,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,novote,5,5,0,0,0,11
116913,U01-011,2022AR01A,Valide,1,1,1,novote,1,1,2,1,4,1,1,1,1,novote,novote,novote,12,10,1,0,1,4
116945,U01-003,2022AR01A,Valide,novote,novote,novote,novote,novote,novote,novote,novote,4,4,4,novote,1,novote,novote,novote,4,1,0,0,3,12
116952,U75-001,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
116964,U01-003,2022AR01B,Valide,novote,1,novote,1,novote,novote,1,novote,1,novote,2,novote,novote,novote,novote,novote,5,4,1,0,0,11
116973,U01-012,2022AR01A,Valide,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,16,1,0,0,15,0
117005,U01-011,2022AR01A,Valide,1,1,2,1,2,3,2,2,2,2,3,2,2,2,3,3,16,3,9,4,0,0
117007,U01-003,2022AR01B,Valide,1,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,12
117011,U01-006,2022AR01B,Valide,novote,novote,novote,1,2,1,novote,novote,novote,1,novote,novote,1,novote,novote,novote,5,4,1,0,0,11
117014,U01-007,2022AR01A,Valide,2,2,3,1,2,3,3,novote,2,novote,novote,1,novote,novote,1,novote,10,3,4,3,0,6
117029,U01-003,2022AR01A,Valide,novote,novote,novote,2,novote,1,novote,novote,novote,novote,1,novote,2,novote,novote,novote,4,2,2,0,0,12
117036,U01-012,2022AR01A,Valide,1,4,1,1,novote,novote,1,novote,novote,novote,novote,1,novote,1,novote,novote,7,6,0,0,1,9
117037,U01-007,2022AR01A,Nul,2,2,2,1,2,2,1 2,1,1,2,2,1,1,1,2,1,15,7,8,0,0,0
117053,U01-006,2022AR01B,Valide,4,1,4,4,1,2,4,4,4,4,4,1,4,1,1,1,16,6,1,0,9,0
117074,U01-003,2022AR01A,Valide,novote,novote,novote,novote,novote,novote,1,novote,1,novote,novote,1,novote,1,novote,novote,4,4,0,0,0,12
117101,U01-006,2022AR01B,Valide,novote,novote,1,novote,novote,1,novote,novote,1,novote,novote,1,novote,novote,1,novote,5,5,0,0,0,11
117124,U01-012,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
117165,U01-003,2022AR01A,Nul,1,novote,novote,1,novote,novote,novote,novote,novote,novote,1 3,novote,2,1,novote,novote,4,3,1,0,0,11
117178,U01-011,2022AR01A,Valide,1,2,3,3,2,3,3,3,3,3,3,2,2,3,2,1,16,2,5,9,0,0
117179,U01-003,2022AR01A,Valide,4,novote,1,1,novote,novote,novote,1,1,novote,novote,3,2,1,2,2,10,5,3,1,1,6
117200,U01-003,2022AR01B,Valide,novote,1,novote,1,novote,novote,1,novote,novote,1,novote,novote,1,novote,novote,novote,5,5,0,0,0,11
117211,U01-002,2022AR01B,Valide,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,16,11,5,0,0,0
117217,U01-003,2022AR01B,Valide,1,2,1,1,1,1,2,novote,3,3,3,3,4,4,1,1,15,7,2,4,2,1
117218,U01-012,2022AR01A,Valide,2,3,2,1,4,4,4,4,4,4,4,4,4,2,4,4,16,1,3,1,11,0
117226,U01-003,2022AR01A,Valide,4,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,16,6,9,0,1,0
117242,U01-003,2022AR01A,Valide,novote,1,novote,novote,1,novote,novote,novote,novote,novote,1,novote,novote,novote,2,novote,4,3,1,0,0,12
117246,U01-006,2022AR01B,Valide,novote,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,12
117250,U01-011,2022AR01A,Valide,3,2,1,1,2,3,3,3,3,3,3,1,2,1,3,1,16,5,3,8,0,0
117263,U01-003,2022AR01A,Valide,4,4,3,3,3,2,3,2,1,1,1,3,1,4,3,4,16,4,2,6,4,0
117268,U01-012,2022AR01A,Valide,novote,4,novote,1,novote,4,1,4,4,4,4,4,3,2,novote,3,12,2,1,2,7,4
117296,U01-003,2022AR01A,Valide,novote,2,4,novote,novote,novote,1,novote,novote,1,novote,2,2,1,1,novote,8,4,3,0,1,8
117303,U01-011,2022AR01A,Valide,1,1,3,2,3,3,4,3,2,2,3,4,3,2,3,2,16,2,5,7,2,0
117324,U01-012,2022AR01A,Valide,3,1,2,1,2,2,3,2,2,2,2,1,2,2,2,1,16,4,10,2,0,0
117343,U01-006,2022AR01B,Valide,3,novote,novote,1,novote,novote,novote,novote,novote,1,1,novote,novote,novote,novote,novote,4,3,0,1,0,12
117352,U01-012,2022AR01A,Valide,1,4,1,1,1,4,2,4,4,1,4,1,2,1,1,1,16,9,2,0,5,0
117361,U01-002,2022AR01B,Valide,1,1,2,2,3,3,3,3,3,3,novote,3,3,4,4,2,15,2,3,8,2,1
117362,U01-003,2022AR01B,Valide,1,novote,1,novote,1,novote,novote,novote,novote,novote,novote,1,novote,1,novote,novote,5,5,0,0,0,11
117373,U01-011,2022AR01A,Valide,1,1,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,1,1,5,4,1,0,0,11
117375,U01-003,2022AR01B,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,4,4,0,0,0,12
117397,U01-012,2022AR01A,Valide,2,3,1,1,3,3,3,3,3,3,3,3,3,1,3,2,16,3,2,11,0,0
117469,U01-011,2022AR01A,Valide,1,3,2,1,3,3,2,4,4,3,3,2,3,2,2,2,16,2,6,6,2,0
117488,U01-011,2022AR01A,Valide,3,3,3,1,3,3,2,2,2,2,2,2,1,2,3,1,16,3,7,6,0,0
117497,U01-003,2022AR01A,Valide,1,novote,novote,1,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,novote,5,5,0,0,0,11
117516,U01-011,2022AR01A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,0,0,0,0
117526,U01-006,2022AR01B,Valide,4,3,2,novote,novote,1,novote,1,1,1,novote,novote,1,novote,novote,novote,8,5,1,1,1,8
117531,U01-003,2022AR01B,Valide,novote,novote,novote,novote,novote,novote,2,novote,1,novote,novote,novote,1,novote,2,novote,4,2,2,0,0,12
117612,U01-003,2022AR01A,Valide,novote,novote,novote,1,novote,novote,novote,4,novote,1,2,novote,1,2,2,2,8,3,4,0,1,8
117619,U01-006,2022AR01B,Valide,1,1,4,1,1,1,1,2,2,2,2,2,2,1,4,4,16,7,6,0,3,0
117623,U01-003,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
117646,U01-003,2022AR01A,Valide,4,4,3,3,4,4,3,4,4,4,2,3,4,4,4,4,16,0,1,4,11,0
117648,U01-012,2022AR01A,Valide,3,1,3,2,1,1,1,2,1,2,2,2,1,3,2,4,16,6,6,3,1,0
117649,U01-002,2022AR01B,Valide,novote,novote,novote,1,novote,novote,1,novote,novote,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,12
117655,U01-003,2022AR01A,Valide,novote,2,novote,1,novote,novote,novote,novote,novote,novote,1,novote,novote,1,novote,novote,4,3,1,0,0,12
117685,U01-003,2022AR01B,Nul,novote,1,3,2,novote,novote,1,novote,2,novote,novote,novote,novote,1 2,1,2,7,3,3,1,0,8
117736,U01-003,2022AR01A,Valide,2,2,2,1,3,3,3,novote,novote,novote,novote,3,3,2,3,4,12,1,4,6,1,4
117756,U01-011,2022AR01A,Valide,1,novote,novote,1,novote,4,novote,4,4,4,4,4,4,1,4,4,12,3,0,0,9,4
117758,U75-001,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
117773,U01-003,2022AR01A,Valide,novote,novote,novote,novote,novote,novote,1,2,1,1,novote,1,1,novote,1,novote,7,6,1,0,0,9
117774,U01-006,2022AR01B,Valide,novote,2,1,novote,novote,novote,1,novote,2,novote,novote,novote,1,novote,novote,novote,5,3,2,0,0,11
117776,U01-012,2022AR01A,Valide,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,16,1,0,0,15,0
117791,U01-003,2022AR01A,Valide,novote,2,novote,novote,2,2,novote,2,2,2,2,novote,2,novote,novote,4,9,0,8,0,1,7
117793,U01-012,2022AR01A,Valide,4,1,3,1,4,4,1,1,1,1,1,4,1,1,3,1,16,10,0,2,4,0
117798,U01-008,2022AR01B,Valide,3,1,3,1,4,4,2,2,4,4,4,3,4,3,4,1,16,3,2,4,7,0
117807,U01-003,2022AR01A,Valide,3,novote,novote,novote,novote,novote,1,1,1,novote,novote,novote,1,novote,1,novote,6,5,0,1,0,10
117823,U01-012,2022AR01A,Valide,2,2,3,1,2,3,3,3,3,3,3,2,3,1,1,1,16,4,4,8,0,0
117838,U01-002,2022AR01B,Valide,novote,novote,2,novote,novote,novote,1,novote,novote,novote,2,1,novote,3,1,3,7,3,2,2,0,9
117846,U01-006,2022AR01B,Valide,4,2,4,1,2,2,2,1,1,1,1,2,2,1,2,4,16,6,7,0,3,0
117859,U01-003,2022AR01A,Valide,novote,1,novote,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,4,4,0,0,0,12
117867,U01-010,2022AR01A,Valide,1,novote,novote,1,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,12
117877,U01-003,2022AR01A,Valide,1,novote,1,2,3,novote,novote,novote,novote,2,2,novote,2,novote,novote,novote,7,2,4,1,0,9
117891,U01-003,2022AR01B,Valide,novote,novote,1,novote,1,novote,novote,novote,1,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,12
117903,U01-009,2022AR01A,Valide,2,1,2,1,novote,2,1,2,2,2,2,2,2,2,2,2,15,3,12,0,0,1
117904,U01-003,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
117912,U01-011,2022AR01A,Valide,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,0,16,0,0,0
117923,U01-003,2022AR01A,Valide,1,1,novote,1,novote,novote,novote,novote,1,novote,novote,novote,1,1,novote,novote,6,6,0,0,0,10
117941,U01-003,2022AR01A,Valide,novote,novote,novote,1,novote,novote,novote,2,novote,2,novote,novote,1,novote,novote,novote,4,2,2,0,0,12
117953,U01-008,2022AR01B,Valide,1,3,3,2,1,3,1,1,2,4,3,3,3,2,3,2,16,4,4,7,1,0
117958,U01-003,2022AR01A,Valide,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,12
117972,U01-009,2022AR01A,Valide,2,2,3,3,2,3,2,3,2,3,3,2,1,1,1,3,16,3,6,7,0,0
117975,U01-003,2022AR01A,Valide,4,novote,novote,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,novote,novote,4,3,0,0,1,12
117983,U01-012,2022AR01A,Valide,2,2,2,2,1,3,1,1,1,2,1,2,1,1,1,1,16,9,6,1,0,0
117994,U01-003,2022AR01B,Valide,novote,novote,1,1,novote,1,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,12
118005,U01-011,2022AR01A,Nul,2,3,3,1,2,3,1 2,3,3,3,3,2,2,2,2 3 4,3 4,13,1,5,7,0,0
118018,U01-006,2022AR01B,Valide,novote,novote,novote,2,novote,novote,2,novote,3,novote,novote,novote,novote,novote,novote,2,4,0,3,1,0,12
118026,U01-002,2022AR01B,Valide,1,novote,novote,novote,novote,novote,1,2,2,2,2,2,2,3,3,3,11,2,6,3,0,5
118036,U01-006,2022AR01B,Valide,4,3,3,2,4,4,3,4,4,4,4,4,4,3,4,2,16,0,2,4,10,0
118042,U01-011,2022AR01A,Valide,1,2,2,1,3,3,3,4,4,4,4,3,4,4,4,1,16,3,2,4,7,0
118046,U01-003,2022AR01A,Valide,novote,1,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,12
118062,U01-003,2022AR01A,Valide,novote,1,novote,1,novote,novote,novote,2,1,novote,2,2,novote,novote,1,novote,7,4,3,0,0,9
118072,U01-010,2022AR01A,Valide,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,12
118073,U01-003,2022AR01A,Valide,novote,1,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,4,novote,4,2,0,0,2,12
118082,U01-006,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
118102,U01-012,2022AR01A,Valide,2,2,2,2,2,3,2,3,3,novote,2,2,1,2,1,1,15,3,9,3,0,1
118137,U01-012,2022AR01A,Valide,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1,16,7,9,0,0,0
118154,U01-010,2022AR01A,Valide,1,2,novote,novote,novote,novote,2,novote,1,novote,2,novote,novote,1,novote,novote,6,3,3,0,0,10
118156,U01-011,2022AR01A,Valide,novote,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,12
118182,U01-012,2022AR01A,Nul,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,15
118195,U01-003,2022AR01A,Valide,3,3,1,1,2,3,3,novote,2,3,3,3,3,4,4,1,15,3,2,8,2,1
118201,U01-009,2022AR01A,Valide,4,1,3,1,3,3,2,2,3,4,4,2,3,4,4,1,16,3,3,5,5,0
118206,U01-011,2022AR01A,Valide,3,3,1,2,3,4,3,4,4,4,4,3,4,2,3,2,16,1,3,6,6,0
118208,U01-003,2022AR01B,Valide,1,novote,1,novote,1,novote,1,novote,novote,1,novote,novote,1,novote,1,novote,7,7,0,0,0,9
118228,U01-002,2022AR01B,Valide,novote,novote,novote,2,2,novote,2,novote,2,novote,novote,novote,novote,novote,novote,1,5,1,4,0,0,11
118229,U01-011,2022AR01A,Valide,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,16,9,7,0,0,0
118246,U01-003,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
118256,U01-012,2022AR01A,Nul,novote,novote,novote,1 4,novote,novote,novote,novote,2,novote,novote,novote,2,2,2,novote,4,0,4,0,0,11
118263,U01-003,2022AR01B,Valide,1,novote,1,novote,novote,novote,1,novote,novote,1,novote,1,novote,2,novote,novote,6,5,1,0,0,10
118267,U01-006,2022AR01B,Valide,novote,2,2,novote,novote,4,2,4,4,4,4,novote,novote,novote,novote,2,9,0,4,0,5,7
118306,U01-003,2022AR01B,Valide,novote,novote,novote,1,novote,novote,1,novote,1,novote,novote,1,novote,1,novote,novote,5,5,0,0,0,11
118309,U01-010,2022AR01A,Valide,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,16,1,0,0,15,0
118318,U01-002,2022AR01B,Valide,4,2,4,2,3,1,3,4,1,4,1,3,1,1,3,4,16,5,2,4,5,0
118330,U01-003,2022AR01A,Valide,novote,novote,novote,1,2,novote,2,novote,novote,novote,novote,novote,novote,1,novote,2,5,2,3,0,0,11
118335,U01-003,2022AR01B,Valide,1,2,2,2,2,novote,2,novote,2,novote,novote,2,1,2,2,3,12,2,9,1,0,4
118351,U01-002,2022AR01B,Valide,4,2,1,1,2,3,3,1,1,3,2,2,4,1,2,3,16,5,5,4,2,0
118364,U01-008,2022AR01B,Nul,3,3,2,1,1,2,2,2,3,3 4,3,2,3,2,2,2,15,2,8,5,0,0
118374,U01-003,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
118389,U01-003,2022AR01B,Valide,1,3,novote,novote,4,3,1,novote,1,novote,novote,novote,1,3,2,3,10,4,1,4,1,6
118402,U01-012,2022AR01A,Valide,2,2,3,2,3,3,3,3,2,3,3,2,2,2,2,1,16,1,8,7,0,0
118404,U01-003,2022AR01A,Valide,2,2,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,4,2,2,0,0,12
118405,U01-008,2022AR01B,Valide,2,1,2,1,4,1,1,3,2,4,4,2,3,1,3,4,16,5,4,3,4,0
118423,U01-003,2022AR01B,Valide,2,1,2,1,3,3,1,3,3,3,3,3,4,3,3,3,16,3,2,10,1,0
118426,U01-009,2022AR01A,Valide,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,2,16,0,4,12,0,0
118427,U01-012,2022AR01A,Valide,3,1,2,1,2,3,2,3,2,2,3,2,2,1,3,1,16,4,7,5,0,0
118451,U01-011,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,3,novote,novote,2,novote,novote,2,0,1,1,0,14
118454,U01-003,2022AR01B,Valide,novote,1,1,novote,1,novote,novote,novote,2,novote,novote,1,novote,novote,novote,novote,5,4,1,0,0,11
118467,U01-002,2022AR01B,Valide,novote,novote,novote,1,novote,3,3,3,2,3,3,3,3,2,3,3,12,1,2,9,0,4
118472,U01-006,2022AR01B,Valide,2,1,1,2,2,3,2,3,3,3,3,3,3,2,3,2,16,2,6,8,0,0
118491,U01-003,2022AR01A,Nul,4,1,4,1,3,4,4,4,2 4,2 3 4,4,2 4,2 4,2 4,4,4,11,2,0,1,8,0
118499,U01-012,2022AR01A,Valide,1,2,2,1,2,3,2,3,3,3,novote,novote,3,3,2,2,14,2,6,6,0,2
118516,U01-008,2022AR01B,Valide,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,16,5,11,0,0,0
118528,U01-003,2022AR01B,Valide,1,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,1,novote,5,5,0,0,0,11
118533,U01-008,2022AR01B,Valide,1,4,1,2,2,2,4,2,2,novote,2,1,1,1,1,novote,14,6,6,0,2,2
118537,U01-012,2022AR01A,Valide,2,1,novote,1,1,1,1,1,1,1,1,1,1,1,2,1,15,13,2,0,0,1
118564,U01-011,2022AR01A,Nul,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,4,1 4,novote,2,3,1,1,0,1,12
